,etics.csv,arianne.csv,linuxsh.csv,openmeetings.csv,scite-ru.csv,ifmo-game-1.csv,mvdsv.csv,plato.csv,flexpay.csv,vrjuggler.csv,projecteqemu.csv,uclmda.csv,jcl.csv,chrysalis.csv
arianne.csv,0.63,0.53,0.51,0.74,0.59,0.62,0.58,0.38,0.52,0.72,0.55,0.42,0.65,0.53
chrysalis.csv,0.47,0.53,0.51,0.61,0.45,0.67,0.31,0.54,0.72,0.4,0.47,0.84,0.38,0.85
etics.csv,0.67,0.54,0.0,0.51,0.57,0.57,0.75,0.61,0.64,0.44,0.39,0.94,0.5,0.73
flexpay.csv,0.71,0.43,0.75,0.43,0.37,0.62,0.76,0.44,0.99,0.44,0.76,0.0,0.53,0.5
ifmo-game-1.csv,0.0,0.93,0.91,0.98,0.5,0.83,0.0,0.0,0.98,0.0,0.0,0.93,0.95,0.83
jcl.csv,0.0,0.8,0.8,0.75,0.68,0.93,0.67,0.75,0.92,0.91,0.94,0.0,0.92,0.67
linuxsh.csv,0.5,0.69,0.91,0.7,0.39,0.56,0.5,0.43,0.53,0.51,0.44,0.32,0.78,0.69
mvdsv.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.5,0.0,0.86,0.0
openmeetings.csv,0.78,0.73,0.83,0.95,0.75,0.88,0.9,0.45,0.95,0.91,0.93,0.4,0.57,0.96
plato.csv,0.49,0.44,0.0,0.43,0.44,0.53,0.0,0.45,0.53,0.39,0.4,0.95,0.57,0.55
projecteqemu.csv,0.67,0.87,0.56,0.85,0.5,0.74,0.45,0.83,0.51,0.9,0.6,0.34,0.38,0.94
scite-ru.csv,0.4,0.42,0.48,0.44,0.64,0.52,0.44,0.48,0.39,0.63,0.42,0.26,0.37,0.6
uclmda.csv,0.0,0.82,0.93,0.82,0.88,0.75,0.88,0.88,0.62,0.0,0.5,0.26,0.95,0.92
vrjuggler.csv,0.0,0.75,0.67,0.56,0.82,0.91,0.0,0.75,0.99,0.93,0.95,0.91,0.86,0.0
