,net-snmp.csv,powerfolder-.csv,hatari.csv,opde.csv,ltp.csv,chipster.csv,cataclysmos.csv,fontforge.csv,jcl.csv,quantlib.csv
chipster.csv,0.51,0.61,0.68,0.9,0.5,0.56,0.92,0.38,0.51,0.93
fontforge.csv,0.6,0.43,0.72,0.82,0.42,0.56,0.64,0.5,0.47,0.77
hatari.csv,0.47,0.43,0.59,0.42,0.43,0.43,0.71,0.28,0.41,0.71
jcl.csv,0.0,0.92,0.0,0.88,0.97,0.67,0.67,0.5,0.92,0.9
ltp.csv,0.9,0.63,0.92,0.9,0.45,0.92,0.75,0.88,0.86,0.8
net-snmp.csv,0.58,0.49,0.67,0.48,0.52,0.58,0.6,0.35,0.54,0.71
opde.csv,0.56,0.38,0.67,0.71,0.46,0.45,0.7,0.59,0.43,0.55
powerfolder-.csv,0.86,0.65,0.86,0.88,0.98,0.84,0.8,0.38,0.39,0.94
quantlib.csv,0.7,0.47,0.91,0.52,0.62,0.42,0.71,0.41,0.38,0.95
