,f1,g,recall,precision,pf,wins
all-plasm.csv,0.32,0.395,0.355,0.405,0.295,2
archive-crawler.csv,0.455,0.525,0.485,0.49,0.275,11
customwars.csv,0.44,0.46,0.43,0.52,0.22999999999999998,9
gbif-providertoolkit.csv,0.41500000000000004,0.51,0.505,0.39,0.335,6
gss.csv,0.56,0.62,0.835,0.43,0.625,16
heekscad.csv,0.505,0.67,0.705,0.43,0.42500000000000004,17
ikvm.csv,0.35,0.45,0.515,0.325,0.625,1
jaxen.csv,0.485,0.46499999999999997,0.785,0.36,0.835,4
jcae.csv,0.4,0.47,0.42,0.495,0.2,8
levent.csv,0.395,0.5,0.7849999999999999,0.35,0.56,5
nicepress.csv,0.455,0.56,0.645,0.4,0.505,7
pnotepad.csv,0.525,0.62,0.81,0.385,0.62,13
qcad2.csv,0.46499999999999997,0.5349999999999999,0.495,0.535,0.29000000000000004,14
qedo.csv,0.155,0.2,0.17,0.21000000000000002,0.41000000000000003,0
quarkplusplus.csv,0.3,0.345,0.315,0.425,0.16,3
sigil.csv,0.485,0.635,0.715,0.43,0.49,15
xcsoar.csv,0.45999999999999996,0.5700000000000001,0.645,0.425,0.395,12
xuggle.csv,0.48,0.59,0.655,0.39,0.445,10
