,ivatamasks.csv,mule.csv,adonthell.csv,libopenmetaverse.csv,decidr.csv,exist.csv,elynx.csv,runuomondains.csv
adonthell.csv,0.59,0.53,0.62,0.51,0.52,0.51,0.44,0.65
decidr.csv,0.51,0.4,0.75,0.49,0.46,0.48,0.7,0.45
exist.csv,0.94,0.42,0.75,0.87,0.49,0.45,0.83,0.58
ivatamasks.csv,0.43,0.39,0.6,0.39,0.37,0.44,0.61,0.57
libopenmetaverse.csv,0.48,0.44,0.52,0.53,0.41,0.6,0.4,0.64
mule.csv,0.66,0.45,0.88,0.47,0.75,0.73,0.56,0.57
runuomondains.csv,0.88,0.96,0.97,0.83,0.99,0.97,0.89,0.83
