,ivatamasks.csv,mule.csv,adonthell.csv,libopenmetaverse.csv,decidr.csv,exist.csv,elynx.csv,runuomondains.csv
adonthell.csv,0.69,0.6,0.97,0.54,0.7,0.62,0.0,0.09
decidr.csv,0.84,0.64,0.54,0.62,0.99,0.61,0.0,0.08
exist.csv,1.0,0.69,0.5,0.47,0.75,0.99,0.0,0.12
ivatamasks.csv,0.99,0.7,0.64,0.54,0.66,0.63,0.06,0.17
libopenmetaverse.csv,0.67,0.59,0.45,1.0,0.56,0.49,0.02,0.18
mule.csv,0.91,0.99,0.62,0.5,0.71,0.65,0.0,0.14
runuomondains.csv,0.7,0.61,0.55,0.83,0.34,0.54,0.0,1.0
