,gtad.csv,kaffeine.csv,taokgame.csv,htmlunit.csv,jsr308-langtools.csv,continuum-ide.csv,anaxagora.csv,stemkit.csv,carabiner.csv
anaxagora.csv,0.0,0.62,0.59,0.5,0.43,0.56,0.65,0.59,0.66
carabiner.csv,0.76,0.63,0.21,0.26,0.32,0.62,0.52,0.5,0.66
continuum-ide.csv,0.0,0.2,0.0,0.54,0.51,0.72,0.12,0.65,0.0
gtad.csv,0.96,0.17,0.12,0.36,0.42,0.39,0.22,0.37,0.31
htmlunit.csv,0.85,0.46,0.44,0.66,0.55,0.56,0.45,0.52,0.58
jsr308-langtools.csv,0.73,0.73,0.66,0.02,0.92,0.55,0.49,0.27,0.41
kaffeine.csv,0.24,0.85,0.12,0.72,0.0,0.3,0.66,0.52,0.4
stemkit.csv,0.0,0.49,0.61,0.43,0.52,0.28,0.06,0.69,0.21
taokgame.csv,0.53,0.12,0.98,0.07,0.27,0.28,0.41,0.2,0.31
