,f1,g,recall,precision,pf,wins
badtrinity-zero.csv,0.46,0.5,0.46,0.43,0.33,2
bibletime.csv,0.58,0.64,0.7,0.48,0.43,11
boost.csv,0.62,0.67,0.69,0.55,0.34,12
codepurge.csv,0.5,0.52,0.5,0.55,0.31,4
etics.csv,0.53,0.53,0.48,0.58,0.19,10
gusanos.csv,0.52,0.62,0.77,0.38,0.49,5
kvs.csv,0.42,0.42,0.38,0.45,0.33,0
mcore3d.csv,0.55,0.55,0.58,0.49,0.31,8
modellus.csv,0.52,0.58,0.55,0.53,0.35,6
monetdb.csv,0.37,0.39,0.36,0.53,0.24,1
projecteqemu.csv,0.5,0.49,0.45,0.67,0.23,9
pydev.csv,0.43,0.44,0.4,0.52,0.22,3
xbplayer.csv,0.55,0.55,0.52,0.52,0.29,7
