,recall,precision,pf,pci_20,ifa,wins
adobe-source.csv,0.4,0.445,0.28500000000000003,0.635,1.0,16
aubit4gl.csv,0.22,0.41500000000000004,0.12000000000000001,0.86,2.0,18
bionote.csv,0.24,0.39,0.21500000000000002,0.555,5.0,6
bullet.csv,0.7,0.225,0.575,0.43,1.5,4
customwars.csv,0.415,0.355,0.26,0.44999999999999996,1.0,12
findbugs.csv,0.575,0.37,0.385,0.475,1.0,14
frogatto.csv,0.79,0.27,0.65,0.4,1.5,9
grisbi.csv,0.885,0.195,0.88,0.4,3.0,1
lsb.csv,0.5700000000000001,0.23,0.49,0.55,2.5,7
oscarmcmaster.csv,0.705,0.305,0.615,0.46,1.5,10
plearn.csv,0.47,0.21000000000000002,0.425,0.495,3.5,2
psrchive.csv,0.505,0.395,0.255,0.655,1.0,17
re2c.csv,0.485,0.33999999999999997,0.49,0.635,3.0,11
rebecca-aiml.csv,0.77,0.355,0.515,0.395,0.5,13
rtrt-on-gpu.csv,0.565,0.245,0.555,0.535,3.0,3
stemkit.csv,0.36,0.28500000000000003,0.275,0.79,1.5,15
tcvp.csv,0.025,0.11499999999999999,0.035,0.67,6.0,0
tktoolkit.csv,0.685,0.265,0.64,0.46499999999999997,2.0,5
tycho.csv,0.36,0.405,0.175,0.765,1.0,19
xstore.csv,0.645,0.25,0.47,0.435,2.0,8
