,plearn.csv,re2c.csv,psrchive.csv,lsb.csv,aubit4gl.csv,bullet.csv,tktoolkit.csv,customwars.csv,rtrt-on-gpu.csv,stemkit.csv,frogatto.csv,grisbi.csv,tcvp.csv,xstore.csv,tycho.csv,bionote.csv,rebecca-aiml.csv,adobe-source.csv,findbugs.csv,oscarmcmaster.csv
adobe-source.csv,0.37,0.83,0.43,0.22,0.04,0.61,0.0,0.41,0.2,0.0,0.39,0.7,0.11,0.43,0.6,0.38,0.39,0.67,0.61,0.57
aubit4gl.csv,0.03,0.33,0.29,0.31,0.7,0.25,0.13,0.18,0.1,0.0,0.42,0.15,0.0,0.17,0.26,0.25,0.7,0.0,0.43,0.19
bionote.csv,0.37,0.17,0.36,0.13,0.24,0.42,0.52,0.24,0.2,0.0,0.08,0.85,0.0,0.22,0.0,1.0,0.22,0.57,0.39,0.51
bullet.csv,0.25,1.0,0.86,0.62,0.96,0.76,0.7,0.35,0.7,1.0,0.83,0.82,0.78,0.67,0.11,0.88,0.54,0.6,0.64,0.53
customwars.csv,0.54,0.33,0.64,0.33,0.61,0.4,0.43,0.59,0.3,0.33,0.42,0.79,0.0,0.41,0.06,0.88,0.22,0.43,0.61,0.36
findbugs.csv,0.81,0.67,0.71,0.11,0.56,0.76,0.39,0.59,0.3,0.5,0.67,0.12,0.0,0.72,0.51,0.62,0.8,0.33,0.68,0.55
frogatto.csv,0.9,0.83,0.79,0.49,0.85,0.79,0.91,0.88,0.5,0.5,0.64,0.89,0.0,0.78,0.49,1.0,0.57,0.83,0.93,0.77
grisbi.csv,0.98,0.83,0.93,0.31,0.85,0.93,0.83,1.0,0.9,0.67,0.89,0.88,0.89,0.93,0.71,0.88,1.0,0.87,0.75,0.94
lsb.csv,0.56,0.33,0.79,0.82,0.69,0.58,0.35,0.82,0.6,0.67,0.53,0.17,0.0,0.63,0.37,0.62,0.44,0.37,0.82,0.55
oscarmcmaster.csv,0.76,0.5,0.57,0.76,0.67,0.73,0.39,0.88,0.1,0.17,0.72,0.8,0.56,0.72,1.0,0.62,0.96,0.7,0.71,0.57
plearn.csv,0.71,0.33,0.64,0.0,0.04,0.57,0.0,0.59,0.5,0.17,0.33,0.7,0.44,0.63,0.91,0.25,0.28,0.43,0.5,0.6
psrchive.csv,0.54,0.83,0.57,0.49,0.83,0.51,0.61,0.53,0.2,0.0,0.33,0.7,0.0,0.52,0.46,0.5,0.76,0.5,0.43,0.43
re2c.csv,0.41,1.0,0.64,0.76,0.46,0.46,0.0,0.47,0.4,1.0,0.86,0.24,0.78,0.67,1.0,0.38,0.76,0.27,0.5,0.47
rebecca-aiml.csv,0.47,0.83,0.86,0.76,0.81,0.78,0.13,0.88,0.7,0.67,0.83,0.76,0.44,0.67,0.89,1.0,0.89,0.63,0.93,0.62
rtrt-on-gpu.csv,0.64,0.67,0.64,0.64,0.81,0.63,0.78,0.18,0.7,0.33,0.33,0.56,0.11,0.2,0.31,0.5,0.57,0.67,0.39,0.34
stemkit.csv,0.08,0.5,0.14,0.6,0.61,0.27,0.57,0.41,0.2,0.67,0.33,0.39,0.33,0.17,0.09,0.75,0.35,0.37,0.5,0.21
tcvp.csv,0.0,0.0,0.07,0.33,0.0,0.01,0.0,0.0,0.0,0.5,0.19,0.0,0.67,0.17,0.17,0.0,0.17,0.0,0.04,0.09
tktoolkit.csv,0.25,0.5,0.57,1.0,0.7,0.7,0.48,0.76,0.9,1.0,0.94,0.61,0.89,0.57,0.54,1.0,0.7,0.67,0.57,0.66
tycho.csv,0.34,0.67,0.36,0.07,0.13,0.3,0.09,0.47,0.0,0.17,0.39,0.45,0.22,0.39,0.71,0.5,0.5,0.3,0.46,0.36
xstore.csv,0.34,0.17,0.57,0.84,0.94,0.46,0.87,0.71,0.2,0.67,0.72,0.47,0.67,0.67,0.54,0.62,0.85,0.6,0.75,0.55
