,raygina.csv,bloodycore.csv,gpsmid.csv,mob-sen-plat.csv,k3d.csv,encog-cs.csv,flexpay.csv,m-a-d-n-e-s-s.csv,fido.csv,v8.csv,ninject.csv,fluent-nhibernate.csv,columba.csv,geochat.csv,uface.csv,cme.csv,gtad.csv,projectts.csv,scen-connect.csv,wxlua.csv,ipfire-wall.csv,cubefs.csv,mumble.csv,irplus.csv,powerfolder.csv,smartgwt.csv,ondex.csv,fleet-simulator.csv,hibernate.csv,geogebra.csv,quantlib.csv,tweetsharp.csv,inkscape.csv,novembre.csv,ivef-sdk.csv,yaprm.csv,jaolt.csv,lphant.csv,jstock.csv,pi-qmc.csv,qedo.csv,oorexx.csv,jmule.csv
irplus.csv,0.5,0.18,0.8,0.6,0.18,0.43,0.24,0.41,0.05,0.96,0.33,0.19,0.42,0.25,0.85,0.13,0.05,0.53,0.33,0.91,0.54,0.69,0.46,0.58,0.14,0.43,0.21,1.0,0.44,0.48,0.2,0.76,0.67,0.35,0.64,0.57,0.84,0.75,0.35,0.69,0.06,0.6,0.59
