,sabbu.csv,vxl.csv,jicarilla.csv,ossim.csv,zact.csv,optalgtoolkit.csv,projectts.csv,abbot.csv
abbot.csv,0.67,0.6,0.0,0.54,0.05,0.48,0.41,0.73
jicarilla.csv,0.06,0.0,0.88,0.0,0.0,0.0,0.04,0.44
optalgtoolkit.csv,0.51,0.51,0.11,0.64,0.54,0.6,0.48,0.49
ossim.csv,0.28,0.26,0.24,0.79,0.0,0.41,0.49,0.34
projectts.csv,0.67,0.6,0.07,0.6,0.57,0.51,0.65,0.02
sabbu.csv,0.71,0.55,0.11,0.6,0.73,0.19,0.45,0.13
vxl.csv,0.58,0.45,0.0,0.53,0.45,0.38,0.35,0.11
zact.csv,0.48,0.06,0.0,0.42,0.92,0.0,0.49,0.17
