,sabbu.csv,vxl.csv,jicarilla.csv,ossim.csv,zact.csv,optalgtoolkit.csv,projectts.csv,abbot.csv
abbot.csv,0.68,0.39,0.0,0.12,0.09,0.57,0.46,0.8
jicarilla.csv,0.09,0.0,0.85,0.0,0.0,0.0,0.05,0.52
optalgtoolkit.csv,0.55,0.35,0.13,0.14,0.11,0.55,0.52,0.81
ossim.csv,0.31,0.24,0.27,0.25,0.0,0.39,0.52,0.68
projectts.csv,0.67,0.4,0.09,0.14,0.11,0.47,0.68,0.04
sabbu.csv,0.73,0.35,0.14,0.13,0.15,0.23,0.49,0.2
vxl.csv,0.6,0.36,0.0,0.16,0.08,0.33,0.43,0.16
zact.csv,0.5,0.07,0.0,0.12,0.27,0.0,0.54,0.22
