,sabbu.csv,vxl.csv,jicarilla.csv,ossim.csv,zact.csv,optalgtoolkit.csv,projectts.csv,abbot.csv
abbot.csv,0.59,0.27,0.0,0.06,0.05,0.41,0.58,0.85
jicarilla.csv,0.5,0.0,0.79,0.0,0.0,0.0,0.5,0.72
optalgtoolkit.csv,0.65,0.27,0.23,0.08,0.06,0.52,0.59,0.73
ossim.csv,0.44,0.26,0.37,0.15,0.0,0.41,0.56,0.66
projectts.csv,0.65,0.27,0.18,0.08,0.06,0.36,0.68,1.0
sabbu.csv,0.78,0.25,0.3,0.07,0.08,0.43,0.57,0.71
vxl.csv,0.63,0.32,0.0,0.09,0.04,0.29,0.79,0.8
zact.csv,0.51,0.12,0.0,0.07,0.16,0.0,0.54,0.6
