,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv
fm-classic.csv,89.5,185.0,96.5,96.5,48.5,1393.0
foursquared.csv,89.5,139.5,329.5,98.5,0.0,989.0
ifmo-game-1.csv,278.5,349.5,298.5,96.5,463.0,1883.0
micomt.csv,753.0,87.5,96.5,98.5,352.5,4642.5
voms.csv,377.0,279.5,194.0,98.5,120.0,4263.5
