,recall,precision,pf,pci_20,ifa,wins
anaxagora.csv,0.605,0.26,0.535,0.455,5.0,12
blogentis.csv,0.5800000000000001,0.195,0.39,0.495,5.5,8
carabiner.csv,0.79,0.22,0.655,0.365,9.5,3
continuum-ide.csv,0.24,0.175,0.225,0.785,4.0,15
emulemorph.csv,0.065,0.135,0.08,0.76,6.0,6
gtad.csv,0.315,0.28500000000000003,0.14500000000000002,0.65,1.5,17
htmlunit.csv,0.54,0.255,0.39,0.42500000000000004,4.0,14
jaxen.csv,0.775,0.255,0.8,0.46499999999999997,8.0,7
jsr308-langtools.csv,0.955,0.14,0.91,0.37,12.0,0
jvcl.csv,0.16499999999999998,0.29000000000000004,0.055,0.795,2.0,18
kaffeine.csv,0.785,0.25,0.525,0.365,6.0,10
m-m-m.csv,0.71,0.185,0.745,0.44,10.0,1
motu.csv,0.8049999999999999,0.21,0.8,0.42,7.5,4
nh3d.csv,1.0,0.24,1.0,0.39,11.0,2
sarasvati.csv,0.45499999999999996,0.245,0.335,0.56,6.0,13
stemkit.csv,0.28500000000000003,0.16,0.245,0.88,3.0,16
taokgame.csv,0.19,0.19,0.21,0.77,6.5,11
wgs-assembler.csv,0.5,0.2,0.375,0.53,5.5,9
zabbix.csv,0.41000000000000003,0.14500000000000002,0.37,0.64,7.0,5
