,brlcad.csv,xmemcached.csv,fceugc.csv,jaolt.csv,kmess.csv,google-gears.csv,ftm.csv,jcache.csv
brlcad.csv,0.84,0.67,0.65,0.75,0.62,0.61,0.55,0.92
fceugc.csv,0.76,0.91,0.62,0.84,0.54,0.65,0.64,0.79
ftm.csv,0.63,0.71,0.58,0.6,0.64,0.59,0.53,0.47
google-gears.csv,0.5,0.42,0.37,0.44,0.43,0.5,0.51,0.39
jaolt.csv,0.45,0.6,0.34,0.4,0.48,0.44,0.52,0.43
jcache.csv,0.51,0.76,0.38,0.51,0.41,0.43,0.0,0.45
kmess.csv,0.47,0.51,0.46,0.54,0.49,0.56,0.56,0.57
xmemcached.csv,0.45,0.65,0.63,0.47,0.71,0.62,0.75,0.69
