,brlcad.csv,xmemcached.csv,fceugc.csv,jaolt.csv,kmess.csv,google-gears.csv,ftm.csv,jcache.csv
brlcad.csv,0.04,0.36,0.58,0.52,0.42,0.65,0.56,0.68
fceugc.csv,0.26,0.08,0.0,0.21,0.33,0.3,0.25,0.07
ftm.csv,0.45,0.28,0.33,0.21,0.25,0.22,0.06,0.24
google-gears.csv,0.69,0.55,0.6,0.38,0.73,0.0,0.62,0.17
jaolt.csv,0.47,0.17,0.4,0.0,0.33,0.35,0.24,0.34
jcache.csv,0.39,0.11,0.49,0.41,0.44,0.41,0.0,0.0
kmess.csv,0.51,0.41,0.58,0.38,0.0,0.41,0.38,0.93
xmemcached.csv,1.0,0.0,0.42,0.31,0.64,0.54,0.44,0.1
