,brlcad.csv,xmemcached.csv,fceugc.csv,jaolt.csv,kmess.csv,google-gears.csv,ftm.csv,jcache.csv
brlcad.csv,0.24,0.67,0.82,0.93,0.64,0.77,0.64,1.03
fceugc.csv,0.57,0.74,0.0,0.77,0.65,0.69,0.66,0.68
ftm.csv,0.8,0.63,0.62,0.64,0.63,0.75,0.07,0.38
google-gears.csv,0.71,0.59,0.67,0.62,0.75,0.0,0.79,0.42
jaolt.csv,0.67,0.43,0.49,0.01,0.62,0.61,0.64,0.38
jcache.csv,0.75,0.58,0.54,0.64,0.59,0.6,1.0,0.03
kmess.csv,0.72,0.53,0.67,0.75,0.0,0.71,0.58,0.96
xmemcached.csv,1.0,0.0,0.6,0.5,0.83,0.68,0.68,0.74
