,n2cms.csv,maidsafe-dht.csv,nug.csv,nassp.csv
maidsafe-dht.csv,0.0,0.0,1.0,0.0
n2cms.csv,0.0,2.0,1.0,2.0
nassp.csv,2.0,0.0,4.0,0.0
nug.csv,6.0,5.0,0.0,6.0
