,owlib.csv,baadengine.csv,barracudamvc.csv,sidekar.csv,springside.csv,jgnash.csv,jsr308-langtools.csv,owlapi.csv,ingex.csv
baadengine.csv,0.55,0.99,0.9,0.76,0.58,0.26,0.8,0.29,0.52
barracudamvc.csv,0.55,0.86,1.0,0.75,0.61,0.25,0.7,0.21,0.51
ingex.csv,0.38,0.39,0.36,0.61,0.38,0.3,0.55,0.31,0.95
jgnash.csv,0.2,0.22,0.17,0.24,0.21,1.0,0.18,0.1,0.41
jsr308-langtools.csv,0.49,0.52,0.67,0.72,0.45,0.37,1.0,0.33,0.5
owlapi.csv,0.17,0.2,0.4,0.36,0.09,0.11,0.35,0.98,0.39
owlib.csv,0.99,0.57,0.66,0.51,0.25,0.26,0.59,0.29,0.57
sidekar.csv,0.44,0.73,0.75,0.98,0.5,0.35,0.83,0.32,0.45
springside.csv,0.56,0.85,0.82,0.69,0.96,0.3,0.8,0.3,0.58
