,owlib.csv,baadengine.csv,barracudamvc.csv,sidekar.csv,springside.csv,jgnash.csv,jsr308-langtools.csv,owlapi.csv,ingex.csv
baadengine.csv,0.9,0.03,1.0,0.52,0.57,0.89,0.75,0.89,0.77
barracudamvc.csv,0.82,0.85,0.0,0.59,0.59,0.8,0.61,0.79,0.93
ingex.csv,0.73,0.75,0.78,0.56,0.72,0.6,0.61,0.6,0.06
jgnash.csv,0.88,0.92,0.93,0.86,0.88,0.0,0.9,0.93,0.69
jsr308-langtools.csv,0.61,0.69,0.61,0.47,0.65,0.49,0.0,0.59,0.69
owlapi.csv,0.9,0.89,0.75,0.85,1.05,0.89,0.84,0.04,0.73
owlib.csv,0.01,0.61,0.83,0.72,0.87,0.65,0.58,0.64,0.62
sidekar.csv,0.68,0.57,0.77,0.03,0.56,0.51,0.3,0.57,0.64
springside.csv,0.6,0.37,0.87,0.55,0.08,0.67,0.36,0.64,0.71
