,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.85,0.87,0.14,0.55,0.27,0.9,0.77,0.78,0.85,0.39,0.19,0.47,0.95,0.76,0.63,0.12
customsagetv.csv,0.31,0.19,0.02,0.36,0.55,0.3,0.47,0.13,0.54,0.32,0.2,0.18,0.5,0.1,0.34,0.88
fluidium.csv,0.04,0.06,0.0,0.27,0.0,0.35,0.0,0.04,0.0,0.0,0.0,0.03,0.09,0.48,0.02,0.12
guineu.csv,0.65,0.43,0.0,0.0,0.09,0.35,0.12,0.52,0.23,0.16,0.12,0.37,0.45,0.62,0.39,0.79
inkscape.csv,0.65,0.82,1.0,1.0,0.36,0.1,0.7,0.65,0.85,0.71,0.17,1.0,0.93,1.0,1.0,0.98
mpqc.csv,0.35,0.11,0.14,0.0,0.27,0.7,0.28,0.43,0.0,0.32,0.66,0.42,0.23,0.67,0.08,0.08
nsis.csv,0.69,0.66,0.67,0.27,0.59,0.8,0.84,0.39,0.69,0.71,0.71,0.82,0.75,0.33,0.76,0.63
octave.csv,0.27,0.52,0.02,0.55,0.55,0.3,0.4,0.48,0.08,0.36,0.28,0.42,0.07,0.62,0.25,0.94
owfs.csv,0.77,0.71,1.0,0.55,0.82,0.2,0.91,0.96,0.92,0.96,0.66,0.45,0.64,0.67,0.92,0.48
owlib.csv,0.77,0.68,0.29,0.73,0.68,0.2,0.65,0.65,0.62,0.61,0.4,0.42,0.73,0.52,0.41,0.83
pamguard.csv,0.46,0.46,0.52,0.64,0.59,0.45,0.7,0.74,0.77,0.34,0.22,0.47,0.91,0.19,0.75,0.35
prelude.csv,0.96,0.99,0.79,1.0,1.0,0.7,0.98,0.87,0.92,0.95,0.57,0.84,0.91,0.67,0.93,0.94
robocode.csv,0.88,0.56,0.0,0.55,0.68,0.6,0.81,0.74,0.85,0.62,0.34,0.34,0.86,0.57,0.49,0.62
uwom-server.csv,0.31,0.32,0.07,0.27,0.5,0.45,0.72,0.3,0.85,0.68,0.3,0.55,0.25,0.48,0.22,0.29
zengine.csv,1.0,0.96,0.74,0.91,1.0,1.0,0.98,1.0,0.92,0.91,0.99,0.84,1.0,0.43,0.98,0.94
zildo.csv,0.69,0.83,0.6,0.73,0.45,0.3,0.56,0.35,0.62,0.41,0.22,0.55,0.68,0.29,0.69,0.81
