,opentibia.csv,x-ray-mule.csv,jython.csv,unbvision.csv,galaxium.csv,power-architect.csv,ondex.csv,fleet-simulator.csv,ninject.csv
fleet-simulator.csv,0.67,0.9,1.0,1.0,0.54,0.93,0.98,0.0,0.69
galaxium.csv,0.17,0.6,0.93,0.35,0.13,0.14,0.32,0.0,0.27
jython.csv,0.75,0.9,0.16,0.82,0.71,0.86,0.7,0.88,0.96
ninject.csv,0.33,0.6,0.69,0.34,0.59,0.21,0.24,0.5,0.15
ondex.csv,0.08,0.6,0.92,0.06,0.13,0.07,0.26,0.0,0.18
opentibia.csv,0.33,0.25,0.2,0.04,0.32,0.57,0.27,1.0,0.15
power-architect.csv,1.0,1.0,1.0,1.0,0.95,0.21,0.82,1.0,0.4
unbvision.csv,0.17,0.5,0.2,0.28,0.44,0.64,0.77,0.0,0.4
x-ray-mule.csv,0.42,0.2,0.0,0.93,0.84,0.71,0.64,0.88,0.93
