,opentibia.csv,x-ray-mule.csv,jython.csv,unbvision.csv,galaxium.csv,power-architect.csv,ondex.csv,fleet-simulator.csv,ninject.csv
fleet-simulator.csv,0.8,0.59,0.23,0.41,0.54,0.87,0.29,0.98,0.13
galaxium.csv,0.52,0.32,0.19,0.44,0.69,0.63,0.27,0.8,0.18
jython.csv,0.77,0.77,0.58,0.41,0.4,0.69,0.32,0.0,0.16
ninject.csv,0.28,0.29,0.03,0.16,0.33,0.52,0.13,0.41,0.47
ondex.csv,0.5,0.53,0.2,0.41,0.26,0.47,0.37,0.41,0.24
opentibia.csv,0.88,0.54,0.35,0.11,0.32,0.54,0.23,0.65,0.27
power-architect.csv,0.93,0.75,0.23,0.41,0.46,0.84,0.25,0.77,0.2
unbvision.csv,0.57,0.26,0.52,0.63,0.49,0.67,0.32,0.48,0.26
x-ray-mule.csv,0.74,0.81,0.31,0.39,0.26,0.67,0.25,0.49,0.1
