,opentibia.csv,x-ray-mule.csv,jython.csv,unbvision.csv,galaxium.csv,power-architect.csv,ondex.csv,fleet-simulator.csv,ninject.csv
fleet-simulator.csv,0.72,0.96,1.0,1.0,0.56,0.93,0.98,0.04,0.8
galaxium.csv,0.66,0.95,0.95,0.56,0.34,0.54,0.68,0.33,0.66
jython.csv,0.81,0.9,0.21,0.83,0.78,0.93,0.72,1.33,0.96
ninject.csv,0.9,0.97,1.14,0.9,0.78,0.67,0.88,0.88,0.25
ondex.csv,0.67,0.78,0.94,0.7,0.81,0.69,0.55,0.74,0.63
opentibia.csv,0.38,0.62,0.54,0.93,0.73,0.81,0.75,1.09,0.62
power-architect.csv,1.0,1.0,1.0,1.0,0.95,0.32,0.87,1.04,0.57
unbvision.csv,0.61,0.94,0.27,0.33,0.54,0.76,0.78,0.69,0.45
x-ray-mule.csv,0.56,0.31,0.82,0.94,1.0,0.82,0.75,1.08,1.01
