,jahshakafx.csv,unladen-swallow.csv,plee-the-bear.csv,reaper-ecad.csv,nullc.csv,ns-3.csv,novembre.csv,emeraldemu.csv,open-beos.csv,maya-work-in-progress.csv,cornerstone.csv,unimrcp.csv,planeshift.csv,grafx2.csv,sbml.csv,kindb.csv,ardour.csv,netatalk.csv
ardour.csv,2.0,47.0,43.0,5.0,0.0,2.0,0.0,5.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
cornerstone.csv,3.0,8.0,41.0,1.0,0.0,1.0,1.0,4.0,1.0,9.0,0.0,14.0,2.0,2.0,7.0,2.0,3.0,1.0
emeraldemu.csv,3.0,9.0,12.0,12.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,5.0,1.0,0.0,2.0
grafx2.csv,3.0,9.0,69.0,3.0,0.0,0.0,2.0,17.0,3.0,5.0,2.0,7.0,0.0,0.0,2.0,0.0,2.0,1.0
jahshakafx.csv,0.0,12.0,10.0,7.0,1.0,0.0,7.0,17.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0
kindb.csv,3.0,2.0,102.0,1.0,3.0,5.0,0.0,4.0,3.0,1.0,2.0,5.0,1.0,2.0,0.0,0.0,1.0,3.0
maya-work-in-progress.csv,54.0,3.0,87.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0
netatalk.csv,7.0,2.0,58.0,80.0,0.0,1.0,0.0,17.0,3.0,0.0,2.0,1.0,1.0,4.0,1.0,2.0,1.0,0.0
novembre.csv,4.0,5.0,40.0,24.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,4.0,1.0,0.0,1.0,0.0,4.0,0.0
ns-3.csv,70.0,1.0,22.0,24.0,1.0,0.0,6.0,3.0,0.0,0.0,2.0,12.0,1.0,2.0,1.0,0.0,1.0,3.0
nullc.csv,63.0,3.0,57.0,80.0,0.0,0.0,6.0,6.0,7.0,0.0,2.0,10.0,3.0,2.0,1.0,2.0,3.0,7.0
open-beos.csv,6.0,2.0,32.0,8.0,0.0,0.0,5.0,4.0,0.0,2.0,0.0,13.0,3.0,2.0,5.0,2.0,0.0,0.0
planeshift.csv,12.0,51.0,19.0,18.0,0.0,0.0,3.0,10.0,6.0,1.0,3.0,3.0,0.0,0.0,1.0,3.0,0.0,8.0
plee-the-bear.csv,12.0,15.0,0.0,0.0,0.0,0.0,7.0,5.0,8.0,0.0,0.0,10.0,2.0,0.0,9.0,0.0,0.0,8.0
reaper-ecad.csv,101.0,3.0,58.0,0.0,0.0,0.0,7.0,7.0,8.0,0.0,0.0,11.0,3.0,2.0,1.0,2.0,1.0,1.0
sbml.csv,6.0,285.0,64.0,11.0,0.0,0.0,1.0,6.0,9.0,13.0,2.0,0.0,0.0,0.0,0.0,5.0,8.0,1.0
unimrcp.csv,5.0,19.0,5.0,4.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
unladen-swallow.csv,11.0,0.0,46.0,51.0,1.0,1.0,3.0,6.0,5.0,0.0,3.0,13.0,2.0,2.0,7.0,2.0,1.0,1.0
