,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,v8.csv,fluent-nhibernate.csv,elmo.csv,vapor.csv,nicepress.csv,etherboot.csv,gpac.csv,gebr.csv,libtorrent.csv,modellus.csv,ffigo.csv,mplayer-ce.csv,miranda.csv,jajuk.csv,autoopencas.csv,decidr.csv,columba.csv
modellus.csv,0.27,0.17,0.43,0.47,0.97,0.22,0.06,0.43,0.45,0.28,0.74,0.94,0.98,0.8,0.83,0.45,0.69,0.7,0.02,0.78,0.65
