,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,v8.csv,fluent-nhibernate.csv,elmo.csv,vapor.csv,nicepress.csv,etherboot.csv,gpac.csv,gebr.csv,libtorrent.csv,modellus.csv,ffigo.csv,mplayer-ce.csv,miranda.csv,jajuk.csv,autoopencas.csv,decidr.csv,columba.csv
libtorrent.csv,0.33,0.78,0.3,0.63,0.6,0.78,0.0,0.63,0.67,0.42,0.6,0.67,0.78,0.63,0.64,0.55,0.55,0.27,0.36,0.27,0.39
