,sabbu.csv,vxl.csv,kdenlive.csv,zact.csv,optalgtoolkit.csv,tokratan.csv,boost-sandbox.csv,foursquared.csv,jasperreports.csv
boost-sandbox.csv,0.41,0.35,0.49,0.29,0.68,0.6,1.0,0.62,0.54
foursquared.csv,0.0,0.03,0.04,0.29,0.05,0.13,0.02,0.96,0.04
jasperreports.csv,0.0,0.05,0.01,0.0,0.0,0.0,0.0,0.12,0.96
kdenlive.csv,0.64,0.51,0.99,0.29,0.53,0.4,0.52,0.42,0.77
optalgtoolkit.csv,0.76,0.46,0.23,0.43,1.0,0.27,0.24,0.58,0.19
sabbu.csv,0.98,0.38,0.52,0.57,0.32,0.67,0.44,0.83,0.42
tokratan.csv,0.05,0.03,0.06,0.14,0.0,0.87,0.04,0.0,0.04
vxl.csv,0.47,0.86,0.51,0.14,0.11,0.2,0.61,0.21,0.04
zact.csv,0.21,0.03,0.03,0.86,0.0,0.0,0.0,0.25,0.08
