,project,f1,precision,recall,g-score,d2h,pci_20,ifa,pd,pf,buggyness
287,jbpm.csv,0.46,0.36,0.7,0.72,0.36,0.15,1,0.7,0.2,0.12037037
288,ontopia.csv,0.72,0.9,0.6,0.47,0.6,0.17,1,0.6,0.33,0.844444444
289,turbotrader-bos.csv,0.62,0.55,0.75,0.71,0.42,0.23,28,0.75,0.34,0.334117647
290,xapian.csv,0.4,0.3,0.6,0.56,0.6,0.17,12,0.6,0.39,0.228070175
291,keyczar.csv,0.75,0.86,0.67,0.67,0.47,0.17,1,0.67,0.33,0.761904762
292,vrjuggler.csv,0.4,0.27,0.67,0.6,0.71,0.13,12,0.67,0.67,0.213333333
293,aime.csv,0.31,0.18,1,0.35,0.88,0.19,8,1,0.71,0.170731707
294,ipfilter.csv,0.75,0.89,0.67,0.61,0.44,0.17,0,0.67,0.25,0.707692308
295,libmesh.csv,0.5,0.4,0.8,0.59,0.69,0.21,1,0.8,0.6,0.361111111
296,smarttag.csv,0,0,0,0,1.01,0.11,10,0,0.12,0.264150943
297,sauerbraten.csv,0.67,0.67,0.62,0.52,0.76,0.15,2,0.62,0.6,0.619047619
298,super-tux.csv,0.55,0.95,0.4,0,1,0.2,0,0.4,1,0.950980392
299,jgossipforum.csv,0.07,0.04,1,0.76,0.61,0.18,44,1,0.09,0.022222222
300,aufs.csv,0.53,0.42,0.62,0.65,0.52,0.21,3,0.62,0.25,0.316239316
301,flexpay.csv,0.3,0.21,0.33,0.38,0.68,0.18,16,0.33,0.29,0.173151751
302,sandiaportals.csv,0.33,1,0.2,0.24,0.8,0.2,2,0.2,0,0.746478873
303,nicepress.csv,0.5,0.5,0.57,0.59,0.59,0.24,14,0.57,0.31,0.342857143
304,archive-crawler.csv,0.42,0.3,0.6,0.53,0.75,0.12,4,0.6,0.45,0.294871795
305,mob-sen-plat.csv,0.8,0.75,1,0.75,0.52,0.18,1,1,0.5,0.622641509
306,selenium.csv,0.56,0.58,0.58,0.55,0.62,0.17,1,0.58,0.36,0.526315789
307,sbml.csv,0.8,0.8,0.8,0.71,0.54,0.18,0,0.8,0.5,0.703703704
308,gisgraphy.csv,0.67,0.57,0.6,0.64,0.41,0.15,8,0.6,0.33,0.314285714
309,jaxen.csv,0,0,0,0,1,0.12,16,0,0.06,0.057471264
310,mediaportal.csv,0.44,0.3,0.67,0.66,0.49,0.23,23,0.67,0.36,0.188383046
311,pokeglobal.csv,0.71,0.78,0.62,0.64,0.65,0.13,0,0.62,0.33,0.585714286
312,impala.csv,0.21,0.14,0.2,0.24,0.8,0.21,30,0.2,0.19,0.120192308
313,agilitybook.csv,0.24,0.15,0.62,0.51,0.75,0.18,50,0.62,0.59,0.134275618
314,ipfire-wall.csv,0.5,0.33,1,0.41,0.88,0.1,3,1,0.86,0.327272727
315,open-data-kit.csv,0.79,0.72,0.81,0.73,0.57,0.22,9,0.81,0.5,0.633333333
316,betoffice.csv,0.14,0.2,0.11,0.13,0.99,0.17,15,0.11,0.67,0.5
317,madman.csv,0.4,0.25,1,0.91,0.33,0.1,8,1,0.3,0.140350877
318,panda3d.csv,0.37,0.29,0.56,0.49,0.76,0.19,5,0.56,0.67,0.309677419
319,openintents.csv,0.5,0.38,0.75,0.36,0.95,0.17,4,0.75,0.86,0.410714286
320,emisview.csv,0.57,0.67,0.6,0.62,0.51,0.19,11,0.6,0.1,0.302631579
321,htmlunit.csv,0.56,0.44,0.76,0.71,0.55,0.2,4,0.76,0.42,0.314079422
322,firebird.csv,0.56,0.58,0.5,0.53,0.63,0.17,1,0.5,0.31,0.521212121
323,sarasvati.csv,0.15,0.09,0.5,0.53,0.59,0.12,1,0.5,0.28,0.064705882
324,ildjit.csv,0.5,0.36,0.83,0.75,0.53,0.19,18,0.83,0.53,0.23015873
325,clamav.csv,0.62,0.44,1,0.67,0.71,0.18,5,1,0.71,0.357142857
326,nodal.csv,0.57,0.44,0.75,0.64,0.43,0.17,0,0.75,0.23,0.26744186
327,cme.csv,1,1,1,1,0,0.09,10,1,0,0.087719298
328,dsworkbench.csv,0.18,0.75,0.1,0.12,0.9,0.15,1,0.1,0,0.757575758
329,qgo.csv,0.73,0.71,0.67,0.7,0.36,0.15,0,0.67,0.29,0.461538462
330,qgis.csv,0.61,0.55,0.69,0.63,0.61,0.18,6,0.69,0.53,0.488372093
331,neodatis-odb.csv,0.48,0.38,0.57,0.54,0.8,0.14,1,0.57,0.36,0.345794393
332,biopax.csv,0.86,0.86,0.86,0.75,0.52,0.17,4,0.86,0.5,0.78021978
333,fceugc.csv,0.44,0.33,0.75,0.51,0.82,0.17,4,0.75,0.78,0.328125
334,zxing.csv,0.53,1,0.36,0.41,0.64,0.21,1,0.36,0,0.767123288
335,kml.csv,0.55,0.75,0.43,0.48,0.58,0.19,1,0.43,0.12,0.48
336,grafx2.csv,0.62,0.67,0.44,0.5,0.57,0.12,0,0.44,0.12,0.530864198
337,motu.csv,0.44,0.33,0.67,0.64,0.6,0.17,9,0.67,0.44,0.220338983
338,dataobjectsdotnet.csv,0.58,0.56,0.6,0.61,0.54,0.23,17,0.6,0.34,0.436046512
339,jajuk.csv,0.68,0.62,0.76,0.71,0.49,0.26,15,0.76,0.29,0.475285171
340,jruby.csv,0.77,0.85,0.68,0.21,1.02,0.21,0,0.68,0.75,0.868965517
341,vienna-add-in.csv,0.55,0.88,0.38,0.43,0.62,0.12,8,0.38,0.11,0.669354839
342,ifmo-game-1.csv,0.17,0.09,1,0.62,0.75,0.19,15,1,0.67,0.083333333
343,skia.csv,0.35,0.25,0.6,0.27,0.93,0.2,8,0.6,0.56,0.333333333
344,rezilla.csv,0.5,0.4,0.75,0.62,0.62,0.17,8,0.75,0.5,0.322033898
345,jedit.csv,0.73,0.67,0.75,0.76,0.49,0.15,0,0.75,0.2,0.448529412
346,auber.csv,0.67,0.59,0.92,0.63,0.68,0.17,1,0.92,0.64,0.549180328
347,raven-monitoring.csv,0.42,0.33,0.57,0.47,0.84,0.18,5,0.57,0.55,0.402298851
348,sblim.csv,0.36,0.22,1,0.41,0.79,0.24,14,1,0.76,0.20754717
349,ktc.csv,0.65,0.62,0.78,0.72,0.44,0.21,22,0.78,0.35,0.403508772
350,retromenu.csv,0.6,0.57,0.75,0.73,0.42,0.15,9,0.75,0.22,0.318181818
351,java-gnome.csv,0.91,0.92,0.91,0.85,0.35,0.13,0,0.91,0.33,0.780821918
352,xbg.csv,0,0,0,0,1,0.17,11,0,0.09,0.126984127
353,novembre.csv,0.44,0.33,0.67,0.62,0.71,0.09,1,0.67,0.62,0.272727273
354,personalaccess.csv,0.84,0.92,0.76,0.77,0.41,0.23,5,0.76,0.4,0.831081081
355,mesa3d.csv,0.35,0.22,1,0,1,0.22,4,1,1,0.213622291
356,columba.csv,0.55,0.47,0.68,0.68,0.45,0.17,0,0.68,0.31,0.293209877
357,piccolo2d.csv,0.4,0.33,0.67,0.61,0.52,0.16,16,0.67,0.19,0.136842105
358,fityk.csv,0.67,0.78,0.67,0.59,0.51,0.15,0,0.67,0.4,0.666666667
359,xreal.csv,0.22,0.12,1,0.96,0.19,0.16,5,1,0.11,0.027173913
360,scenemonitor.csv,0.62,0.5,0.75,0.56,0.6,0.2,6,0.75,0.33,0.384615385
361,fontforge.csv,0,0,0,0,1,0.18,10,0,0,0.436363636
362,exist.csv,0.73,0.79,0.73,0.69,0.43,0.18,1,0.73,0.29,0.568527919
363,zabbix.csv,0.67,0.5,0.92,0.7,0.68,0.19,14,0.92,0.16,0.401234568
364,prelude.csv,0.71,1,0.56,0.61,0.44,0.2,2,0.56,0,0.79245283
365,emeraldemu.csv,0.59,0.46,0.79,0.75,0.47,0.21,63,0.79,0.32,0.309050773
366,dspace-gsoc.csv,0.74,0.64,0.88,0,1,0.09,2,0.88,1,0.654545455
367,chrysalis.csv,0.44,0.31,0.6,0.61,0.51,0.16,3,0.6,0.33,0.167701863
368,olsrd.csv,0.8,0.91,0.77,0.72,0.38,0.28,1,0.77,0.25,0.772727273
369,bionote.csv,0,0,0,0,1.02,0.15,10,0,0.27,0.133333333
370,sadl.csv,0.33,0.33,1,0.91,0.34,0.21,35,1,0,0.058201058
371,gmerlin.csv,0.4,0.4,0.33,0.38,0.69,0.16,3,0.33,0.23,0.326530612
372,applet2app.csv,0.51,0.43,0.62,0.6,0.6,0.21,4,0.62,0.46,0.358422939
373,zoolib.csv,0.16,0.09,0.83,0.51,0.83,0.15,66,0.83,0.83,0.085872576
374,xmoto.csv,0.5,0.5,0.43,0.47,0.66,0.13,1,0.43,0.33,0.45
375,wgs-assembler.csv,0.53,0.36,1,0,1,0.14,3,1,1,0.357798165
376,open-beos.csv,0.63,0.6,0.63,0.66,0.45,0.22,10,0.63,0.24,0.4
377,jvcl.csv,0.21,0.12,1,0.57,0.79,0.19,1,1,0.79,0.100628931
378,zemljanka.csv,0.86,0.97,0.78,0.68,0.56,0.19,0,0.78,0.5,0.957345972
379,gzigzag.csv,0.44,0.33,0.5,0.55,0.55,0.13,7,0.5,0.33,0.237704918
380,psycle.csv,0.73,0.82,0.64,0.67,0.45,0.23,11,0.64,0.37,0.657992565
381,pidgin.csv,0.79,0.84,0.79,0.7,0.42,0.2,3,0.79,0.33,0.718061674
382,empyrean.csv,0.45,0.64,0.36,0.39,0.73,0.18,3,0.36,0.43,0.644859813
383,zealos.csv,0.43,0.5,0.5,0.52,0.61,0.15,1,0.5,0.36,0.306122449
384,xcmetadataservicestoolkit.csv,0.46,1,0.38,0.37,0.75,0.18,1,0.38,0,0.727272727
385,unimrcp.csv,0.56,0.42,1,0.79,0.53,0.25,6,1,0.47,0.267326733
386,xfce.csv,0.74,0.84,0.69,0.66,0.42,0.16,0,0.69,0.33,0.693227092
387,pamguard.csv,0.64,0.7,0.58,0.45,0.75,0.18,1,0.58,0.57,0.641304348
388,bdbbasic.csv,0.55,0.43,0.75,0.71,0.47,0.14,9,0.75,0.3,0.279411765
389,playerstage.csv,0.61,0.62,0.58,0.62,0.48,0.17,17,0.58,0.31,0.411347518
390,coot.csv,0.67,0.54,0.88,0.43,0.87,0.13,0,0.88,0.86,0.519480519
391,exl.csv,0.88,0.89,0.88,0.76,0.5,0.3,3,0.88,0,0.759259259
392,lsb.csv,0.67,0.9,0.89,0.86,0.28,0.08,0,0.89,0.04,0.247252747
393,jsecurity.csv,0.4,0.35,0.75,0.68,0.56,0.21,28,0.75,0.36,0.1875
394,ta3d.csv,0.4,0.7,0.29,0.17,0.86,0.1,2,0.29,0.33,0.68627451
395,xbrlapi.csv,0.56,0.5,0.62,0.5,0.82,0.19,3,0.62,0.5,0.512195122
396,phonon-vlc-mplayer.csv,0.74,0.62,0.86,0.81,0.29,0.19,38,0.86,0.21,0.26848249
397,mbse.csv,0.45,0.39,0.54,0.57,0.54,0.23,11,0.54,0.28,0.247148289
398,redshell.csv,0.36,1,0.22,0.26,0.78,0.2,2,0.22,0,0.958762887
399,qedo.csv,0.4,0.5,0.6,0.6,0.56,0.21,1,0.6,0.04,0.084291188
400,libtorrent.csv,0.42,1,0.26,0.31,0.74,0.23,9,0.26,0,0.843478261
401,graphmak.csv,0.29,0.5,0.4,0.26,0.81,0.14,9,0.4,0.33,0.352112676
402,ldview.csv,0.55,0.43,0.75,0.62,0.75,0.09,1,0.75,0.62,0.362068966
403,raygina.csv,0.31,0.25,0.4,0.38,0.9,0.21,4,0.4,0.67,0.367647059
404,autat.csv,0.29,0.18,0.67,0.38,0.72,0.18,15,0.67,0.29,0.19047619
405,yale.csv,0.36,0.24,0.66,0.65,0.52,0.2,2,0.66,0.38,0.150571132
406,onotoa.csv,0.58,0.78,0.47,0.43,0.85,0.18,3,0.47,0.67,0.822222222
407,power-architect.csv,0.29,1,0.18,0.21,0.88,0.17,0,0.18,0,0.794117647
408,rebecca-aiml.csv,0.59,0.5,0.55,0.6,0.46,0.21,6,0.55,0.23,0.290322581
409,miranda-icq.csv,0,0,0,0,1,0.2,39,0,0,0.257425743
410,tcl.csv,0.64,0.5,0.88,0.4,0.8,0.12,4,0.88,0.62,0.493670886
411,rtb-team.csv,0.5,0.33,1,0.63,0.71,0.2,5,1,0.71,0.288461538
412,qse.csv,0.25,1,0.14,0.17,0.86,0.12,2,0.14,0,0.426829268
413,httpcontentparser.csv,0.22,0.12,0.75,0.58,0.74,0.18,0,0.75,0.7,0.106382979
414,mycila.csv,0.22,0.14,0.5,0.4,0.92,0.2,6,0.5,0.75,0.192307692
415,bochs.csv,0.64,0.49,0.94,0.61,0.75,0.14,0,0.94,0.75,0.421052632
416,bnetd.csv,0.55,0.73,0.38,0.43,0.62,0.13,0,0.38,0,0.527027027
417,badtrinity-zero.csv,0.59,0.53,0.75,0.52,0.65,0.21,9,0.75,0.53,0.49068323
418,boost.csv,0.35,0.41,0.37,0.39,0.75,0.23,50,0.37,0.35,0.375314861
419,decidr.csv,0.69,0.73,0.75,0.66,0.46,0.17,0,0.75,0.35,0.562289562
420,barracudamvc.csv,0.74,0.92,0.62,0.62,0.5,0.16,0,0.62,0.25,0.84
421,kaffeine.csv,0.9,0.9,0.9,0.77,0.51,0.17,0,0.9,0.5,0.816666667
422,rtrt-on-gpu.csv,0.31,0.18,1,0.4,0.9,0.17,9,1,0.78,0.172413793
423,open-media-library.csv,0.53,0.56,0.62,0.53,0.6,0.12,2,0.62,0.44,0.465116279
424,amateur-scrolls.csv,0.55,0.43,0.75,0.71,0.55,0.14,3,0.75,0.4,0.303030303
425,servicestack.csv,0.4,0.33,0.5,0.52,0.64,0.21,3,0.5,0.33,0.26984127
426,freewrl.csv,0.36,0.4,0.33,0.34,0.9,0.2,6,0.33,0.6,0.529411765
427,dynalloy.csv,0.55,0.41,0.7,0.58,0.64,0.18,0,0.7,0.5,0.363636364
428,jmol.csv,0.72,0.82,0.65,0.51,0.81,0.21,3,0.65,0.75,0.814516129
429,mpgravity.csv,0.33,0.33,0.5,0.52,0.62,0.1,0,0.5,0.12,0.226415094
430,rohxel.csv,0.5,0.83,0.38,0.4,0.71,0.11,0,0.38,0.33,0.78
431,slimdx.csv,0.22,0.2,0.2,0.24,0.8,0.17,4,0.2,0.11,0.106719368
432,codesmith.csv,0.76,0.69,0.85,0.51,0.73,0.2,0,0.85,0.71,0.653061224
433,magicwars.csv,0.67,0.86,0.68,0.73,0.45,0.16,0,0.68,0.01,0.320075758
434,tktoolkit.csv,0.4,0.4,0.5,0.55,0.61,0.2,21,0.5,0.1,0.129213483
435,e-bio-flow.csv,0.43,0.4,0.5,0.5,0.71,0.19,7,0.5,0.4,0.365853659
436,stuproa-cims.csv,0.39,0.25,0.73,0.35,0.92,0.2,22,0.73,0.67,0.268292683
437,rsyslog.csv,0.6,0.75,0.6,0.6,0.54,0.1,3,0.6,0.25,0.52
438,lportal.csv,0.18,0.1,0.7,0.69,0.43,0.21,1,0.7,0.28,0.041294643
439,doomlegacy.csv,0.81,0.75,0.94,0.27,0.96,0.18,0,0.94,0.6,0.754716981
440,freenet.csv,0.74,0.72,0.74,0.67,0.6,0.2,1,0.74,0.4,0.65625
441,sidekar.csv,0.74,0.71,0.77,0.66,0.62,0.16,0,0.77,0.38,0.62745098
442,wishmaster.csv,0.33,0.33,0.33,0.38,0.69,0.2,14,0.33,0,0.186666667
443,pgui.csv,0.5,0.41,0.6,0.64,0.5,0.18,12,0.6,0.38,0.278106509
444,aztec.csv,0.26,0.17,0.8,0.73,0.43,0.2,0,0.8,0.32,0.07523511
445,joustsim.csv,0.4,0.33,0.5,0.54,0.53,0.21,12,0.5,0.33,0.154929577
446,oorexx.csv,0.63,0.56,0.71,0.35,0.98,0.17,2,0.71,0.8,0.590163934
447,maidsafe-dht.csv,0.25,0.14,1,0,1,0.21,10,1,0.75,0.189189189
448,cubefs.csv,0.62,0.87,0.56,0.53,0.72,0.19,8,0.56,0.29,0.693693694
449,rodin-b-sharp.csv,0.69,0.8,0.83,0.79,0.36,0.17,0,0.83,0.12,0.362776025
450,chaosrts.csv,0.5,0.88,0.36,0.38,0.81,0.19,2,0.36,0.25,0.879746835
451,xmemcached.csv,0.53,0.4,0.75,0.73,0.5,0.17,3,0.75,0.31,0.264367816
452,synergyspace.csv,0.32,0.23,0.4,0.44,0.71,0.15,2,0.4,0.35,0.206349206
453,psrchive.csv,0.27,0.17,0.67,0.56,0.75,0.11,15,0.67,0.67,0.157303371
454,lockss.csv,0.29,0.25,0.25,0.27,0.8,0.21,11,0.25,0.44,0.192982456
455,algebsql.csv,0.8,0.86,0.86,0.83,0.32,0.14,7,0.86,0.14,0.485294118
456,jbasic.csv,0.44,0.79,0.42,0.39,0.7,0.23,13,0.42,0.08,0.488372093
457,all-plasm.csv,0.6,0.5,0.5,0.56,0.56,0.1,6,0.5,0.5,0.411764706
458,patterntesting.csv,0.56,0.42,0.83,0.53,0.72,0.19,9,0.83,0.22,0.38961039
459,linuxsh.csv,0.33,0.2,1,0.52,0.74,0.21,10,1,0.73,0.166666667
460,ppcboot.csv,0.56,0.7,0.48,0.37,0.68,0.17,14,0.48,0.27,0.52742616
461,jasperreports.csv,0.37,0.23,1,0.95,0.2,0.24,95,1,0.18,0.051689861
462,icescrum.csv,0,0,0,0,1,0.18,9,0,0.17,0.37254902
463,kolmafia.csv,0.64,0.62,0.7,0.6,0.66,0.17,5,0.7,0.29,0.546511628
464,rhex.csv,0.25,0.14,1,0.62,0.75,0.11,0,1,0.75,0.129032258
465,reactos-mirror.csv,0,0,0,0,1,0.22,174,0,0,0.405251142
466,qwired-suite.csv,0.4,0.33,0.75,0.52,0.64,0.14,2,0.75,0.5,0.285714286
467,quarkplayer.csv,0.13,0.07,1,0.43,0.87,0.18,32,1,0.81,0.065088757
468,kreatecd.csv,0,0,0,0,1,0.21,12,0,0.14,0.507246377
469,l2j.csv,0.72,0.68,0.69,0.3,0.84,0.26,9,0.69,0.31,0.719557196
470,bscwweasel.csv,0.26,0.15,0.75,0.57,0.79,0.15,0,0.75,0.5,0.12345679
471,quickfast.csv,0.7,0.62,0.8,0.43,0.74,0.2,1,0.8,0.17,0.594936709
472,mscore.csv,0.72,0.7,0.72,0.69,0.59,0.19,4,0.72,0.59,0.595238095
473,open-ms.csv,0.4,0.3,0.61,0.61,0.54,0.21,0,0.61,0.37,0.203661327
474,olap-navigator.csv,0.79,0.8,0.92,0.54,0.54,0.12,1,0.92,0.5,0.693181818
475,findbugs.csv,0.31,0.43,0.33,0.35,0.84,0.13,7,0.33,0.44,0.383561644
476,irplus.csv,0.33,0.29,0.4,0.34,0.82,0.14,9,0.4,0.56,0.362318841
477,jmule.csv,0.67,0.75,0.6,0.64,0.43,0.18,1,0.6,0.17,0.452830189
478,arcallians.csv,0.53,0.82,0.44,0.48,0.61,0.12,0,0.44,0.12,0.523809524
479,xcf.csv,0.6,0.67,0.5,0.54,0.53,0.17,6,0.5,0.33,0.516129032
480,heekscad.csv,0.79,0.82,0.73,0.74,0.35,0.12,0,0.73,0.33,0.620967742
481,cities3d.csv,0.3,0.18,0.57,0.59,0.53,0.17,6,0.57,0.33,0.085450346
482,megasquirtavr.csv,0,0,0,0,1,0.17,17,0,0,0.215053763
483,ivataopenportal.csv,0.47,0.64,0.41,0.43,0.66,0.19,9,0.41,0.29,0.513888889
484,continuum-ide.csv,0.55,0.43,1,0.75,0.62,0.17,0,1,0.62,0.303571429
485,libopenmetaverse.csv,0.44,0.75,0.29,0.34,0.71,0.2,2,0.29,0.14,0.507042254
486,rockbox.csv,0,0,0,0,1,0.1,9,0,0.14,0.37254902
487,intact.csv,0.29,0.33,0.33,0.2,0.84,0.15,1,0.33,0.53,0.291262136
488,salasaga.csv,0.37,0.24,0.8,0.73,0.53,0.18,0,0.8,0.35,0.151351351
489,triplea.csv,0.67,0.75,0.57,0.54,0.56,0.1,1,0.57,0.25,0.603773585
490,trinitycore.csv,0.49,0.38,0.91,0.72,0.55,0.18,18,0.91,0.52,0.245535714
491,bl-toolkit.csv,0.62,0.8,0.5,0.54,0.54,0.2,3,0.5,0.2,0.694444444
492,hannosset.csv,0.33,0.2,1,0.92,0.31,0.14,14,1,0.29,0.08
493,empserver.csv,0.6,0.67,0.57,0.48,0.6,0.21,0,0.57,0.29,0.52173913
494,ninject.csv,0,0,0,0,1,0.17,11,0,0.27,0.083333333
495,roller.csv,0.72,0.75,0.6,0.64,0.42,0.24,10,0.6,0.3,0.595238095
496,encog-java.csv,0.34,0.23,0.67,0.68,0.45,0.19,45,0.67,0.36,0.117021277
497,elvishrayrenderer.csv,0.5,0.6,0.43,0.44,0.76,0.1,5,0.43,0,0.653846154
498,ingex.csv,0.29,0.4,0.17,0.2,0.83,0.19,12,0.17,0,0.367088608
499,umber.csv,0.73,0.8,1,0.9,0.33,0.13,0,1,0.09,0.256756757
500,matrex.csv,0.67,0.78,0.67,0.61,0.52,0.2,10,0.67,0.13,0.493243243
501,jgameai.csv,0.2,0.2,0.2,0.23,0.86,0.16,16,0.2,0.08,0.292134831
502,factor.csv,0.88,1,1,0.82,0.22,0.14,5,1,0,0.640625
503,owlapi.csv,0.33,0.23,0.4,0.45,0.6,0.23,26,0.4,0.31,0.16025641
504,octet.csv,0,0,0,0,1.02,0.18,10,0,0.2,0.120689655
505,lksctp.csv,0.7,0.82,0.64,0.63,0.54,0.19,4,0.64,0.2,0.696202532
506,alembik.csv,0.71,0.56,0.75,0.71,0.59,0.1,0,0.75,0.33,0.41509434
507,freebios.csv,0.56,0.62,0.5,0.53,0.58,0.21,4,0.5,0.3,0.49
508,elmo.csv,0,0,0,0,1,0.21,13,0,0.46,0.069444444
509,hazelcast.csv,0.9,1,0.82,0.85,0.18,0.23,2,0.82,0,0.846153846
510,migen.csv,0.5,0.5,0.5,0.36,0.86,0.12,0,0.5,0.38,0.441558442
511,pclasses.csv,0.33,0.25,1,0.53,0.57,0.23,11,1,0.27,0.164179104
512,avifile.csv,0,0,0,0,1.01,0.14,13,0,0.31,0.071428571
513,tweetsharp.csv,0.63,0.7,0.62,0,1.01,0.18,0,0.62,0.67,0.736842105
514,array4j.csv,0,0,0,0,1.05,0.13,14,0,0.31,0.202531646
515,opendvr.csv,0.33,0.25,0.4,0.29,0.75,0.14,0,0.4,0.4,0.293333333
516,moast.csv,1,1,1,1,0,0.19,0,1,0,0.887596899
517,jaolt.csv,0.69,0.83,0.64,0.57,0.66,0.19,2,0.64,0.33,0.715686275
518,pcgen.csv,0.61,0.58,0.73,0.65,0.56,0.11,1,0.73,0.44,0.404411765
519,rosegarden.csv,0.52,0.45,0.67,0.66,0.49,0.21,9,0.67,0.31,0.28531856
520,netatalk.csv,0.5,0.33,1,0.62,0.75,0.18,3,1,0.62,0.269230769
521,beast-mcmc.csv,0.57,0.5,0.77,0.77,0.45,0.17,0,0.77,0.23,0.272727273
522,customsagetv.csv,0.91,0.91,1,0.94,0.22,0.17,9,1,0.11,0.541666667
523,baadengine.csv,0.57,0.96,0.41,0.46,0.61,0.19,0,0.41,0.07,0.752411576
524,gnome-jabber.csv,0.5,1,0.33,0.33,0.72,0.21,1,0.33,0,0.948453608
525,yarp0.csv,0.33,0.22,0.67,0.35,0.94,0.17,9,0.67,0.71,0.296296296
526,wxcrp.csv,0.44,0.33,0.71,0.62,0.67,0.19,14,0.71,0.6,0.29245283
527,sigil.csv,0.83,0.77,0.73,0.77,0.39,0.12,0,0.73,0.29,0.584269663
528,emulemorph.csv,0.17,0.09,1,0.84,0.48,0.18,21,1,0.43,0.054545455
529,lmms.csv,0.68,0.74,0.63,0.62,0.62,0.19,0,0.63,0.4,0.647342995
530,primefaces.csv,0.22,0.71,0.12,0.15,0.88,0.15,6,0.12,0,0.597014925
531,jnode.csv,0.26,0.16,0.67,0.7,0.35,0.2,1,0.67,0.2,0.038834951
532,qdvdauthor.csv,0.71,0.67,0.75,0.54,0.79,0.17,0,0.75,0.75,0.677966102
533,ftm.csv,0.63,0.46,1,0,1,0.19,0,1,1,0.462121212
534,mb-unit.csv,0.69,0.88,0.57,0.57,0.62,0.19,14,0.57,0.45,0.854625551
535,logicmail.csv,0.77,0.83,0.71,0.72,0.38,0.2,1,0.71,0.25,0.622641509
536,illumination.csv,0.43,0.33,0.67,0.67,0.62,0.18,10,0.67,0.23,0.207317073
537,sevenupdate.csv,0.71,0.91,0.6,0,1,0.1,0,0.6,1,0.890909091
538,opennms.csv,0.38,0.25,0.67,0.5,0.82,0.18,2,0.67,0.38,0.266666667
539,gamestone.csv,0.22,0.12,1,0.28,1,0.15,10,1,0.7,0.133333333
540,jam-daq.csv,0.67,0.58,0.67,0.65,0.51,0.15,0,0.67,0.2,0.454545455
541,badtrinitycore.csv,0.32,0.33,0.67,0.45,0.62,0.19,36,0.67,0.11,0.115763547
542,kftpgrabber.csv,0.4,0.43,0.33,0.38,0.69,0.11,2,0.33,0.17,0.326086957
543,qtwin.csv,0.01,0,0.5,0.51,0.66,0.21,2,0.5,0.32,0.002410607
544,snakeyaml.csv,0.33,0.21,0.8,0.74,0.46,0.14,1,0.8,0.22,0.131067961
545,mevenide.csv,0.5,0.44,0.6,0.57,0.53,0.17,0,0.6,0.28,0.247863248
546,robocode.csv,0.67,0.5,0.75,0.51,0.83,0.18,2,0.75,0.5,0.450980392
547,red5.csv,0.59,0.62,0.56,0.55,0.69,0.15,0,0.56,0.5,0.597222222
548,springside.csv,0.64,0.5,0.8,0.79,0.48,0.14,1,0.8,0.45,0.337931034
549,ltp.csv,0.79,0.75,0.91,0.48,0.61,0.2,29,0.91,0.52,0.69279661
550,gretl.csv,0.78,0.91,0.69,0.63,0.48,0.2,1,0.69,0.33,0.827586207
551,ambulant.csv,0.55,0.38,0.88,0.42,0.88,0.29,13,0.88,0.85,0.38317757
552,yaprm.csv,0.64,0.53,0.88,0.41,0.88,0.2,1,0.88,0.88,0.493333333
553,bulmages.csv,0.35,0.23,0.75,0.63,0.67,0.15,16,0.75,0.62,0.207920792
554,oscarmcmaster.csv,0.26,0.2,0.33,0.37,0.74,0.16,1,0.33,0.28,0.208888889
555,superwaba.csv,0.56,0.5,0.5,0.55,0.56,0.18,16,0.5,0.16,0.352112676
556,proftp.csv,0.71,0.6,0.83,0.67,0.58,0.14,4,0.83,0.43,0.447761194
557,kmatplot.csv,0.33,0.22,0.67,0.61,0.65,0.22,19,0.67,0.48,0.185897436
558,nuttx.csv,0.81,0.82,0.81,0.39,0.89,0.2,0,0.81,0.88,0.825112108
559,checker-framework.csv,0.4,0.33,0.67,0.52,0.69,0.23,12,0.67,0.09,0.188405797
560,plato.csv,0.62,0.8,0.5,0.5,0.71,0.11,0,0.5,0.5,0.84
561,alpine.csv,0.14,0.07,1,0.38,0.89,0.23,13,1,0.79,0.078431373
562,ns-3-dev-def-routing.csv,0.48,0.47,0.62,0.52,0.62,0.21,12,0.62,0.36,0.392344498
563,inkscape.csv,0.76,0.67,0.89,0.71,0.58,0.19,0,0.89,0.57,0.573333333
564,thrust.csv,0.35,0.23,0.75,0,1.01,0.17,3,0.75,1,0.265625
565,fulguro.csv,0,0,0,0,1.03,0.17,17,0,0.25,0.122222222
566,gusanos.csv,0.27,0.69,0.15,0.18,0.85,0.21,6,0.15,0.17,0.697916667
567,popeye-chess.csv,0.61,0.44,1,0,1,0.25,9,1,1,0.443037975
568,blogentis.csv,0.4,0.4,0.6,0.58,0.64,0.16,3,0.6,0.21,0.258064516
569,tigermud.csv,0.6,0.83,0.43,0.49,0.57,0.17,1,0.43,0,0.625
570,moving-pictures.csv,0.36,0.4,0.33,0.19,1.02,0.15,8,0.33,0.5,0.474576271
571,critterding.csv,0.62,0.56,0.57,0.6,0.53,0.2,7,0.57,0.5,0.453333333
572,wxcode.csv,0.18,0.1,1,0.77,0.6,0.19,15,1,0.4,0.084337349
573,unicase.csv,0.69,0.75,0.61,0.58,0.68,0.19,0,0.61,0.5,0.724505327
