,f1,g,recall,precision,pf,wins
alsa.csv,0.595,0.5549999999999999,0.6699999999999999,0.46499999999999997,0.51,9
gmerlin.csv,0.5,0.375,0.64,0.36,0.4,2
google-gears.csv,0.6,0.4,0.94,0.445,0.87,3
gstreamer.csv,0.55,0.57,0.765,0.44,0.7150000000000001,6
lportal.csv,0.125,0.08,0.065,0.645,0.02,0
metacosm.csv,0.39,0.395,0.35,0.5449999999999999,0.245,1
mplayer-ce.csv,0.53,0.565,0.8200000000000001,0.44999999999999996,0.62,8
openmeetings.csv,0.51,0.49,0.44999999999999996,0.615,0.185,10
qgis.csv,0.405,0.515,0.555,0.335,0.275,4
skia.csv,0.47,0.48,0.43999999999999995,0.525,0.265,7
wxcrp.csv,0.53,0.54,0.63,0.44999999999999996,0.565,5
yafdotnet.csv,0.58,0.58,0.635,0.49,0.355,11
