,f1,g,recall,precision,pf,wins
apertium.csv,0.41000000000000003,0.41000000000000003,0.375,0.57,0.265,6
beast-mcmc.csv,0.575,0.575,0.69,0.545,0.56,17
cuberok.csv,0.39,0.43,0.41,0.47,0.385,2
exist.csv,0.575,0.555,0.8,0.45,0.73,13
ingex.csv,0.48,0.51,0.51,0.5,0.44999999999999996,9
javaprofiler.csv,0.555,0.5,0.805,0.46,0.745,10
jbasic.csv,0.505,0.505,0.795,0.47,0.6699999999999999,12
jgnash.csv,0.46,0.52,0.49,0.525,0.31,14
jrefactory.csv,0.395,0.445,0.53,0.44499999999999995,0.5,3
jsecurity.csv,0.36,0.365,0.32,0.52,0.235,4
libopenmetaverse.csv,0.54,0.09,0.98,0.43,0.98,1
mobicents.csv,0.535,0.59,0.72,0.425,0.575,15
mp-rechnungs-und-kundenverwaltung.csv,0.44999999999999996,0.435,0.45,0.54,0.3,11
openefm.csv,0.47,0.525,0.595,0.505,0.61,5
power-architect.csv,0.535,0.515,0.75,0.47,0.75,7
sidekar.csv,0.0,0.0,0.0,0.0,0.0,0
wheat.csv,0.49,0.55,0.59,0.44,0.53,8
yarp0.csv,0.57,0.555,0.665,0.495,0.53,16
