,rezilla.csv,webdriver.csv,minig.csv,ossbuild.csv,jparsec.csv,kmess.csv
jparsec.csv,0.38,0.44,0.59,0.42,0.51,0.65
kmess.csv,0.73,0.85,0.75,0.77,0.96,0.47
minig.csv,0.36,0.42,0.46,0.42,0.83,0.54
ossbuild.csv,0.9,0.47,0.58,0.98,0.94,0.51
rezilla.csv,0.65,0.88,0.94,0.96,0.0,0.43
webdriver.csv,0.9,0.51,0.5,0.0,0.55,0.42
