,rezilla.csv,webdriver.csv,minig.csv,ossbuild.csv,jparsec.csv,kmess.csv
jparsec.csv,0.9,0.48,0.3,1.0,0.29,0.73
kmess.csv,0.32,0.15,0.04,0.23,0.26,0.44
minig.csv,0.98,0.67,0.23,0.99,0.03,0.89
ossbuild.csv,0.18,0.35,0.35,0.16,0.07,0.42
rezilla.csv,0.2,0.2,0.1,0.1,0.0,0.82
webdriver.csv,0.18,0.24,0.63,0.0,0.48,0.36
