,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,198.0,294.5,286.5,198.0
jajuk.csv,99.0,295.0,482.0,98.5
vapor.csv,198.0,393.5,385.5,92.5
zorannt.csv,388.0,184.0,189.0,297.0
