,rezilla.csv,webdriver.csv,minig.csv,ossbuild.csv,jparsec.csv,kmess.csv
jparsec.csv,0.98,0.65,0.53,1.0,0.03,0.95
kmess.csv,0.7,0.41,0.24,0.73,0.42,0.0
minig.csv,0.5,0.35,0.0,0.81,0.16,0.49
ossbuild.csv,0.4,0.11,0.23,0.02,0.04,0.38
rezilla.csv,0.0,0.76,0.65,0.74,0.59,0.95
webdriver.csv,0.2,0.0,0.34,0.46,0.28,0.38
