,rezilla.csv,webdriver.csv,minig.csv,ossbuild.csv,jparsec.csv,kmess.csv
jparsec.csv,0.97,0.74,0.56,1.0,0.05,0.96
kmess.csv,0.82,0.56,0.63,0.75,0.68,0.0
minig.csv,0.81,0.5,0.0,0.82,0.56,0.59
ossbuild.csv,0.98,0.57,0.65,0.1,0.85,0.6
rezilla.csv,0.0,0.79,0.65,1.05,0.65,0.97
webdriver.csv,0.87,0.04,0.66,0.54,0.7,0.56
