,gpsmid.csv,emftriple.csv,fluent-nhibernate.csv,columba.csv
columba.csv,0.69,0.0,0.34,0.59
emftriple.csv,0.17,0.57,0.02,0.25
fluent-nhibernate.csv,0.73,0.0,0.49,0.46
gpsmid.csv,0.85,0.12,0.37,0.51
