,recall,precision,pf,pci_20,ifa,wins
autoopencas.csv,0.33,0.29,0.49,0.7,5.0,0
bacula.csv,0.69,0.45,0.47,0.45,5.0,1
elmo.csv,0.57,0.5,0.41,0.53,4.0,3
jajuk.csv,0.76,0.44,0.58,0.37,1.0,7
ktc.csv,0.59,0.64,0.24,0.46,2.0,10
neoengine.csv,0.82,0.49,0.45,0.47,4.0,6
omseek.csv,0.29,0.67,0.08,0.88,1.0,12
pcgen.csv,0.69,0.51,0.44,0.49,2.0,8
rosegarden.csv,0.68,0.47,0.39,0.46,4.0,5
selenium.csv,0.64,0.55,0.32,0.41,1.0,9
vapor.csv,0.52,0.54,0.19,0.5,1.0,11
zorannt.csv,0.42,0.46,0.34,0.57,5.0,2
zscreen.csv,0.73,0.45,0.47,0.52,4.0,4
