,recall,precision,pf,wins
algebsql.csv,0.20500000000000002,0.5,0.21500000000000002,8
galaxium.csv,0.15,0.585,0.095,13
hydrate.csv,0.275,0.395,0.195,2
ivef-sdk.csv,0.55,0.42000000000000004,0.52,1
jmri.csv,0.51,0.495,0.495,4
jython.csv,0.72,0.55,0.64,9
kdenlive.csv,0.6499999999999999,0.485,0.5,7
ninject.csv,0.19,0.66,0.11,15
ondex.csv,0.245,0.575,0.17,12
opentibia.csv,0.81,0.48,0.665,5
runuomondains.csv,0.20500000000000002,0.51,0.095,10
somap.csv,1.0,0.48,1.0,0
taverna.csv,0.19,0.5700000000000001,0.16999999999999998,11
tigermud.csv,0.755,0.47,0.6799999999999999,3
unbvision.csv,0.245,0.5900000000000001,0.16,14
x-ray-mule.csv,0.22,0.475,0.185,6
