,recall,precision,pf,pci_20,ifa,wins
all-plasm.csv,0.355,0.405,0.295,0.765,2.5,11
archive-crawler.csv,0.485,0.49,0.275,0.62,1.0,16
customwars.csv,0.43,0.52,0.22999999999999998,0.455,1.5,13
gbif-providertoolkit.csv,0.505,0.39,0.335,0.6799999999999999,2.5,10
gss.csv,0.835,0.43,0.625,0.37,2.5,6
heekscad.csv,0.705,0.43,0.42500000000000004,0.38,1.0,9
ikvm.csv,0.515,0.325,0.625,0.585,6.0,0
jaxen.csv,0.785,0.36,0.835,0.485,3.5,2
jcae.csv,0.42,0.495,0.2,0.62,1.0,17
levent.csv,0.7849999999999999,0.35,0.56,0.45,3.0,4
nicepress.csv,0.645,0.4,0.505,0.485,4.5,3
pnotepad.csv,0.81,0.385,0.62,0.395,1.0,8
qcad2.csv,0.495,0.535,0.29000000000000004,0.5800000000000001,2.5,15
qedo.csv,0.17,0.21000000000000002,0.41000000000000003,0.865,5.0,1
quarkplusplus.csv,0.315,0.425,0.16,0.735,2.0,14
sigil.csv,0.715,0.43,0.49,0.47,1.0,12
xcsoar.csv,0.645,0.425,0.395,0.45999999999999996,3.0,7
xuggle.csv,0.655,0.39,0.445,0.47,3.0,5
