,heekscad.csv,xcsoar.csv,ikvm.csv,jcae.csv,xuggle.csv,gbif-providertoolkit.csv,qcad2.csv,levent.csv,jaxen.csv,nicepress.csv,customwars.csv,archive-crawler.csv,quarkplusplus.csv,all-plasm.csv,sigil.csv,pnotepad.csv,qedo.csv,gss.csv
all-plasm.csv,0.97,0.76,0.56,0.68,0.99,0.77,0.96,0.9,0.93,0.94,0.52,0.75,0.84,0.58,0.72,0.74,0.98,0.43
archive-crawler.csv,0.56,0.9,0.61,0.92,0.88,0.88,0.51,0.63,0.49,0.68,0.45,0.61,0.7,0.48,0.54,0.82,0.99,0.5
customwars.csv,0.46,0.34,0.47,0.29,0.82,0.54,0.46,0.45,0.47,0.5,0.56,0.38,0.5,0.26,0.43,0.44,0.36,0.42
gbif-providertoolkit.csv,0.73,0.88,0.45,0.49,0.69,0.6,0.89,0.49,0.75,0.54,0.44,0.54,0.92,0.77,0.67,0.71,0.97,0.48
gss.csv,0.41,0.32,0.35,0.29,0.46,0.32,0.4,0.38,0.37,0.37,0.32,0.37,0.4,0.31,0.39,0.41,0.31,0.37
heekscad.csv,0.35,0.37,0.37,0.34,0.45,0.39,0.43,0.38,0.48,0.42,0.35,0.36,0.44,0.37,0.41,0.4,0.34,0.38
ikvm.csv,0.72,0.6,0.57,0.47,0.57,0.38,0.7,0.72,0.67,0.71,0.5,0.44,0.83,0.48,0.78,0.56,0.85,0.38
jaxen.csv,0.52,0.41,0.5,0.36,0.55,0.39,0.55,0.48,0.79,0.49,0.36,0.39,0.67,0.31,0.53,0.48,0.64,0.36
jcae.csv,0.46,0.82,0.69,0.62,0.72,0.83,0.62,0.67,0.58,0.42,0.49,0.44,0.62,0.6,0.65,0.52,0.95,0.5
levent.csv,0.54,0.0,0.0,0.83,0.0,0.4,0.48,0.45,0.4,0.47,0.33,0.56,0.5,0.3,0.45,0.8,0.5,0.34
nicepress.csv,0.47,0.37,0.56,0.68,0.52,0.43,0.53,0.46,0.52,0.5,0.39,0.45,0.6,0.34,0.49,0.43,0.48,0.61
pnotepad.csv,0.4,0.37,0.36,0.3,0.5,0.34,0.46,0.4,0.39,0.46,0.33,0.36,0.5,0.3,0.41,0.4,0.34,0.43
qcad2.csv,0.65,0.45,0.53,0.4,0.74,0.88,0.48,0.63,0.75,0.87,0.65,0.42,0.48,0.33,0.44,0.67,0.63,0.46
qedo.csv,0.95,0.93,0.62,0.59,0.78,0.69,0.98,0.82,0.92,0.87,0.0,0.9,0.92,0.89,0.94,0.58,0.75,0.86
quarkplusplus.csv,0.61,0.93,0.52,0.77,0.74,0.86,0.61,0.71,0.49,0.89,0.94,0.93,0.56,0.86,0.51,0.73,0.5,0.83
sigil.csv,0.39,0.43,0.53,0.47,0.64,0.65,0.46,0.79,0.47,0.49,0.38,0.54,0.52,0.46,0.44,0.46,0.52,0.39
xcsoar.csv,0.39,0.39,0.47,0.4,0.78,0.45,0.45,0.48,0.49,0.51,0.34,0.36,0.5,0.37,0.47,0.75,0.42,0.52
xuggle.csv,0.42,0.35,0.48,0.31,0.6,0.4,0.61,0.5,0.5,0.45,0.48,0.4,0.52,0.28,0.46,0.48,0.38,0.48
