,werx.csv,plog4u.csv,fm-classic.csv,openxava.csv,vars-redux.csv,tcvp.csv,jcl.csv
fm-classic.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jcl.csv,0.0,0.15,0.1,0.01,0.21,0.38,0.0
openxava.csv,0.5,0.26,0.51,0.0,0.19,0.46,0.23
tcvp.csv,0.0,0.24,0.31,0.01,0.04,0.0,0.06
vars-redux.csv,1.0,0.3,0.56,0.34,0.0,0.47,0.42
werx.csv,0.0,0.99,1.0,0.98,0.97,1.0,1.0
