,openwbem.csv,x-ray-mule.csv,cleartk.csv,log4net.csv,opensim4opencog.csv,ofbiz.csv,ibatisdb.csv,power-architect.csv
cleartk.csv,0.35,0.42,1.0,0.65,0.32,0.42,0.66,0.58
ibatisdb.csv,0.41,0.31,0.27,0.37,0.54,0.2,0.98,0.32
log4net.csv,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ofbiz.csv,0.23,0.0,0.04,0.69,0.3,0.98,0.35,0.24
opensim4opencog.csv,0.29,0.04,0.63,0.37,0.86,0.3,0.1,0.27
openwbem.csv,0.95,0.5,0.55,0.31,0.44,0.65,0.23,0.53
power-architect.csv,0.46,0.59,0.47,0.52,0.27,0.4,0.37,0.99
x-ray-mule.csv,0.32,0.99,0.38,0.35,0.2,0.47,0.57,0.35
