,openwbem.csv,x-ray-mule.csv,cleartk.csv,log4net.csv,opensim4opencog.csv,ofbiz.csv,ibatisdb.csv,power-architect.csv
cleartk.csv,0.9,0.91,0.0,0.73,0.92,0.87,0.71,0.75
ibatisdb.csv,0.78,0.81,0.84,0.7,0.71,0.84,0.03,0.74
log4net.csv,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
ofbiz.csv,0.82,1.0,0.97,0.4,0.78,0.03,0.76,0.82
opensim4opencog.csv,0.77,0.97,0.64,0.75,0.17,0.77,0.94,0.84
openwbem.csv,0.06,0.82,0.79,1.01,0.87,0.61,0.96,0.79
power-architect.csv,0.86,0.74,0.64,0.8,0.94,0.91,0.93,0.07
x-ray-mule.csv,0.78,0.05,0.93,0.83,0.83,0.78,0.6,0.77
