,openwbem.csv,x-ray-mule.csv,cleartk.csv,log4net.csv,opensim4opencog.csv,ofbiz.csv,ibatisdb.csv,power-architect.csv
cleartk.csv,0.9,0.8,0.0,0.73,0.91,0.87,0.71,0.71
ibatisdb.csv,0.49,0.35,0.36,0.22,0.56,0.14,0.0,0.14
log4net.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ofbiz.csv,0.1,0.0,0.07,0.22,0.25,0.02,0.31,0.21
opensim4opencog.csv,0.18,0.05,0.57,0.35,0.0,0.2,0.19,0.36
openwbem.csv,0.0,0.8,0.79,0.76,0.73,0.55,0.94,0.71
power-architect.csv,0.83,0.7,0.29,0.73,0.93,0.84,0.7,0.07
x-ray-mule.csv,0.3,0.05,0.71,0.5,0.1,0.58,0.4,0.36
