,scen-connect.csv,bwapi.csv,ontopia.csv,smartgwt.csv,adobe-source.csv,lite.csv,gisgraphy.csv
adobe-source.csv,0.0,0.69,0.85,0.11,0.96,0.31,0.37
bwapi.csv,0.05,1.0,0.78,0.47,0.2,0.33,0.24
gisgraphy.csv,0.0,0.75,0.85,0.57,0.12,0.21,1.0
lite.csv,0.25,1.0,0.56,0.76,0.24,1.0,0.25
ontopia.csv,0.0,0.76,1.0,0.17,0.17,0.48,0.2
smartgwt.csv,0.0,1.0,0.7,1.0,0.24,0.53,0.2
