,qtractor.csv,quarkplayer.csv,open-data-kit.csv,turbotrader-bos.csv,ng4j.csv
ng4j.csv,0.61,0.21,0.73,0.46,1.0
open-data-kit.csv,0.65,0.09,1.0,0.44,0.28
qtractor.csv,1.0,0.08,0.83,0.61,0.45
quarkplayer.csv,0.0,1.0,0.25,0.21,0.12
turbotrader-bos.csv,0.61,0.06,0.73,1.0,0.3
