,qtractor.csv,quarkplayer.csv,open-data-kit.csv,turbotrader-bos.csv,ng4j.csv
ng4j.csv,3.0,2.0,1.0,13.0,0.0
open-data-kit.csv,0.0,4.0,0.0,4.0,9.0
qtractor.csv,0.0,4.0,0.0,3.0,2.0
quarkplayer.csv,51.0,0.0,3.0,0.0,0.0
turbotrader-bos.csv,1.0,5.0,0.0,0.0,0.0
