,raygina.csv,mob-sen-plat.csv,flylegacy.csv,bloodycore.csv,upp-mirror.csv,jguard.csv,wishmaster.csv
bloodycore.csv,0.41,0.15,0.51,0.38,0.16,0.11,0.0
flylegacy.csv,0.52,0.62,0.74,0.26,0.44,0.46,0.3
jguard.csv,0.49,0.36,0.65,0.29,0.61,0.56,0.33
mob-sen-plat.csv,0.57,0.77,0.82,0.22,0.66,0.46,0.38
raygina.csv,0.64,0.0,0.65,0.24,0.29,0.32,0.17
upp-mirror.csv,0.35,0.06,0.79,0.35,0.72,0.46,0.19
wishmaster.csv,0.34,0.32,0.61,0.26,0.68,0.37,0.55
