,brlcad.csv,xmemcached.csv,fceugc.csv,jaolt.csv,kmess.csv,google-gears.csv,ftm.csv,jcache.csv
brlcad.csv,0.85,0.46,0.4,0.51,0.43,0.52,0.44,0.6
fceugc.csv,0.64,0.93,0.62,0.85,0.65,0.84,0.69,0.75
ftm.csv,0.92,0.89,0.41,0.79,0.4,0.45,0.55,0.52
google-gears.csv,0.46,0.47,0.35,0.41,0.4,0.5,0.56,0.53
jaolt.csv,0.49,0.47,0.37,0.4,0.41,0.46,0.39,0.4
jcache.csv,0.5,0.42,0.67,0.75,0.92,0.0,0.67,0.44
kmess.csv,0.48,0.67,0.46,0.47,0.49,0.56,0.85,0.67
xmemcached.csv,0.45,0.68,0.59,0.48,0.62,0.67,0.59,0.86
