,theresa.csv,cataclysmos.csv,ildjit.csv,proftp.csv,xstore.csv,boost.csv,wxjs.csv,ffigo.csv,skia.csv,tencompetence.csv
boost.csv,0.66,0.85,0.17,0.38,0.69,0.66,0.51,0.2,0.43,0.3
ffigo.csv,0.38,0.99,0.25,0.53,0.43,0.09,0.29,0.73,0.47,0.1
ildjit.csv,0.37,0.0,0.68,0.09,0.2,0.18,0.0,0.42,0.2,0.27
proftp.csv,0.37,0.96,0.2,0.74,0.16,0.1,0.75,0.43,0.47,0.05
skia.csv,0.67,0.75,0.25,0.77,0.41,0.62,0.78,0.29,0.67,0.63
tencompetence.csv,0.0,0.0,0.17,0.09,0.23,0.47,0.6,0.16,0.2,0.8
theresa.csv,0.94,0.94,0.28,0.62,0.46,0.23,0.72,0.43,0.55,0.13
wxjs.csv,0.0,0.0,0.0,0.46,0.0,0.01,0.95,0.0,0.2,0.07
xstore.csv,0.93,0.89,0.39,0.44,0.69,0.56,0.42,0.54,0.6,0.38
