,theresa.csv,cataclysmos.csv,ildjit.csv,proftp.csv,xstore.csv,boost.csv,wxjs.csv,ffigo.csv,skia.csv,tencompetence.csv
boost.csv,0.51,0.46,0.95,0.68,0.53,0.48,0.68,0.83,0.67,0.77
ffigo.csv,0.67,0.04,0.8,0.57,0.68,0.93,0.76,0.42,0.83,0.95
ildjit.csv,0.72,1.0,0.4,0.95,0.86,0.87,1.02,0.65,0.83,0.86
proftp.csv,0.69,0.19,0.84,0.33,0.88,0.92,0.34,0.65,0.61,0.97
skia.csv,0.46,0.62,0.83,0.44,0.71,0.57,0.59,0.82,0.41,0.62
tencompetence.csv,1.16,1.18,0.9,0.96,0.89,0.67,0.6,0.88,0.88,0.32
theresa.csv,0.24,0.25,0.8,0.48,0.6,0.82,0.46,0.66,0.57,0.96
wxjs.csv,1.0,1.0,1.0,0.65,1.0,0.99,0.22,1.0,0.84,0.94
xstore.csv,0.28,0.37,0.82,0.67,0.41,0.74,0.66,0.8,0.65,0.83
