,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv
adaptagrams.csv,0.31,0.37,0.56,0.54,0.45
aime.csv,0.52,0.48,0.68,0.0,0.52
badtrinitycore.csv,0.0,0.5,0.63,0.68,0.42
electric-core.csv,0.31,0.53,0.63,0.47,0.47
olsrd.csv,0.32,0.33,0.57,0.61,0.39
