,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv
adaptagrams.csv,0.8,0.83,0.48,0.33,0.42
aime.csv,0.49,0.86,0.19,0.0,0.49
badtrinitycore.csv,0.0,0.03,0.39,0.51,0.26
electric-core.csv,0.71,0.76,0.48,0.31,0.29
olsrd.csv,0.74,0.8,0.43,0.35,0.26
