,net-snmp.csv,fontforge.csv,k3d.csv,patterntesting.csv,massiv.csv,t-2.csv,xreal.csv
fontforge.csv,0.98,0.32,0.98,0.55,0.99,0.46,0.95
k3d.csv,0.25,0.26,0.16,0.0,0.09,0.08,0.23
massiv.csv,0.0,0.0,0.05,0.38,0.03,0.36,0.06
net-snmp.csv,0.37,0.9,0.36,0.83,0.66,0.9,0.51
patterntesting.csv,0.96,0.97,0.89,0.19,0.84,0.98,0.97
t-2.csv,0.82,0.35,0.77,0.0,0.55,0.18,0.57
xreal.csv,0.14,0.52,0.45,0.21,0.19,0.14,0.02
