,zealos.csv,openintents.csv,atomsite.csv,bullet.csv,tktoolkit.csv,pokenetonline.csv
atomsite.csv,0.57,0.47,0.67,0.62,0.59,0.51
bullet.csv,0.32,0.58,0.39,0.72,0.63,0.45
openintents.csv,0.26,0.66,0.36,0.53,0.3,0.58
pokenetonline.csv,0.0,0.44,0.09,0.0,0.29,0.72
tktoolkit.csv,0.0,0.33,0.51,0.77,0.56,0.49
zealos.csv,0.67,0.0,0.17,0.22,0.43,0.43
