,0,1,2,3,4,5
guineu.csv,[0.0],[0.37],[0.67],[0.45],[0.0],[0.37]
gtad.csv,[nan],[nan],[nan],[nan],[nan],[nan]
rhex.csv,[0.59],[0.91],[0.8],[0.91],[0.0],[0.91]
owlib.csv,[0.49],[0.69],[0.72],[0.83],[0.36],[0.83]
ktc.csv,[0.77],[0.84],[0.64],[0.77],[0.82],[0.77]
jedit.csv,[0.78],[0.57],[0.68],[0.59],[0.63],[0.74]
net-snmp.csv,[0.51],[0.91],[0.0],[0.91],[0.0],[0.83]
encog-java.csv,[0.24],[0.0],[0.57],[0.29],[0.64],[0.29]
umber.csv,[0.5],[0.96],[0.83],[0.96],[0.0],[0.96]
jahshakafx.csv,[0.81],[0.84],[0.81],[0.87],[0.85],[0.89]
jahshaka.csv,[0.0],[0.0],[0.0],[0.0],[0.0],[0.0]
selenium.csv,[0.78],[0.43],[0.49],[0.41],[0.45],[0.43]
paintown.csv,[0.37],[0.51],[0.53],[0.53],[0.35],[0.53]
h2database.csv,[0.24],[0.66],[0.24],[0.66],[0.76],[0.59]
x4x.csv,[0.0],[0.0],[0.83],[0.0],[0.83],[0.0]
elmo.csv,[nan],[nan],[nan],[nan],[nan],[nan]
jmoney.csv,[0.63],[0.72],[0.83],[0.72],[0.83],[0.68]
baadengine.csv,[0.61],[0.63],[0.7],[0.62],[0.5],[0.67]
raven-monitoring.csv,[0.33],[0.91],[0.56],[0.91],[0.67],[0.83]
smbopensoft.csv,[0.36],[0.82],[0.68],[0.82],[0.0],[0.78]
xharbour.csv,[0.65],[0.92],[0.0],[0.92],[0.0],[0.83]
flylinkdc.csv,[0.36],[0.68],[0.64],[0.64],[0.68],[0.68]
reactos-mirror.csv,[0.18],[0.57],[0.0],[0.58],[0.54],[0.57]
qpe.csv,[0.78],[0.47],[0.56],[0.47],[0.53],[0.47]
xbrlapi.csv,[0.45],[0.33],[0.64],[0.45],[0.64],[0.56]
prelude.csv,[0.0],[0.0],[0.0],[0.0],[0.0],[0.0]
neoengine.csv,[0.31],[0.39],[0.11],[0.39],[0.49],[0.56]
atunes.csv,[0.36],[0.69],[0.84],[0.69],[0.61],[0.69]
avifile.csv,[0.0],[1.0],[0.0],[1.0],[0.0],[1.0]
lamp.csv,[0.0],[0.0],[0.9],[0.0],[0.87],[0.0]
logicmail.csv,[0.0],[0.83],[0.83],[0.83],[0.83],[0.83]
wgs-assembler.csv,[0.38],[0.68],[0.35],[0.36],[0.41],[0.38]
plearn.csv,[0.49],[0.37],[0.68],[0.54],[0.27],[0.37]
werx.csv,[nan],[nan],[nan],[nan],[nan],[nan]
openwbem.csv,[0.45],[0.62],[0.6],[0.61],[0.71],[0.58]
qgo.csv,[0.56],[1.0],[0.0],[1.0],[0.54],[0.56]
jaql.csv,[0.74],[0.66],[0.67],[0.6],[0.69],[0.55]
kmatplot.csv,[0.32],[0.23],[0.57],[0.23],[0.33],[0.23]
pclasses.csv,[0.56],[0.88],[0.0],[0.52],[0.0],[0.0]
agilitybook.csv,[0.47],[0.95],[0.71],[0.96],[0.47],[0.95]
triplea.csv,[0.0],[0.65],[0.0],[0.45],[0.45],[0.24]
raygina.csv,[0.62],[0.62],[0.0],[0.62],[0.63],[0.62]
owfs.csv,[0.77],[0.54],[0.0],[0.95],[0.0],[0.88]
olap-navigator.csv,[0.38],[0.86],[0.56],[1.0],[0.56],[1.0]
pokeglobal.csv,[0.37],[0.68],[0.63],[0.68],[0.5],[0.68]
nova.csv,[0.56],[0.77],[0.0],[0.77],[0.88],[0.77]
sauerbraten.csv,[0.68],[0.68],[0.83],[0.68],[0.94],[0.94]
graphmak.csv,[0.67],[0.0],[0.0],[0.0],[0.79],[0.0]
jgameai.csv,[0.0],[0.87],[0.0],[0.0],[0.0],[0.48]
gpsmid.csv,[0.51],[0.38],[0.0],[0.38],[0.37],[0.38]
empyrean.csv,[0.29],[0.73],[0.6],[0.6],[0.66],[0.6]
awemud.csv,[0.65],[0.37],[0.65],[0.37],[0.52],[0.37]
crisscross.csv,[0.7],[0.73],[0.6],[0.73],[0.29],[0.29]
re2c.csv,[0.62],[1.0],[0.83],[0.94],[0.5],[0.94]
tzod.csv,[0.56],[0.29],[0.29],[0.29],[0.29],[0.5]
octave.csv,[0.51],[0.0],[0.91],[0.0],[1.0],[0.0]
adaptagrams.csv,[nan],[nan],[nan],[nan],[nan],[nan]
open-media-library.csv,[0.33],[0.0],[0.64],[0.0],[0.0],[0.0]
vdsf.csv,[0.09],[0.29],[0.2],[0.38],[0.0],[0.29]
orc.csv,[0.27],[0.54],[0.83],[0.54],[0.54],[0.54]
lazarus-ccr.csv,[0.0],[0.94],[0.0],[0.94],[nan],[0.94]
n2cms.csv,[0.0],[0.29],[0.51],[0.29],[0.95],[0.29]
forester-atv.csv,[0.0],[0.56],[0.0],[0.86],[0.0],[0.86]
mob-sen-plat.csv,[0.65],[0.45],[0.24],[0.45],[0.45],[0.83]
nh3d.csv,[0.0],[0.0],[0.72],[0.0],[0.0],[0.0]
amanda.csv,[0.79],[0.61],[0.52],[0.7],[0.85],[0.7]
google-collections.csv,[nan],[nan],[nan],[nan],,
