,recall,precision,pf,pci_20,ifa,wins
atlc.csv,0.69,0.315,0.66,0.49,1.0,5
pclasses.csv,0.125,0.3,0.19,0.585,4.0,1
pfaedit.csv,0.49,0.475,0.24,0.5800000000000001,1.0,9
theresa.csv,0.445,0.44,0.22999999999999998,0.5,3.0,7
thrust.csv,0.155,0.29500000000000004,0.15,0.9,3.5,6
tktoolkit.csv,0.45,0.325,0.475,0.6,4.5,2
trinitycore.csv,0.47,0.31000000000000005,0.29,0.505,5.5,0
tzod.csv,0.625,0.44500000000000006,0.265,0.45999999999999996,0.5,8
yaprm.csv,0.365,0.30500000000000005,0.25,0.525,4.0,3
zemljanka.csv,0.895,0.35,0.8049999999999999,0.45,2.0,4
