,maidsafe-dht.csv,atlc.csv,theresa.csv,playerstage.csv,knowledge.csv,gnukeda.csv,enlightenment.csv,boost-sandbox.csv,yaprm.csv,kowari.csv,fceugc.csv,proftp.csv,jaolt.csv,tcvp.csv,dspace-gsoc.csv,lufa-lib.csv,xapian.csv,pixel-commandos.csv,uwom.csv
atlc.csv,0.62,0.47,0.6,0.39,0.53,0.53,0.64,0.43,0.59,0.42,0.37,0.45,0.5,0.53,0.37,0.55,0.64,0.61,0.7
boost-sandbox.csv,0.57,0.59,0.53,0.68,0.9,0.85,0.68,0.59,0.67,0.9,0.59,0.95,0.46,0.36,0.47,0.69,0.61,0.48,0.51
dspace-gsoc.csv,0.36,0.67,0.41,0.36,0.34,0.39,0.68,0.37,0.32,0.41,0.33,0.33,0.39,0.33,0.37,0.4,0.34,0.39,0.41
enlightenment.csv,0.38,0.43,0.42,0.35,0.41,0.43,0.45,0.39,0.33,0.35,0.39,0.4,0.35,0.35,0.29,0.52,0.4,0.41,0.39
fceugc.csv,0.46,0.59,0.47,0.37,0.4,0.45,0.47,0.49,0.34,0.43,0.56,0.44,0.56,0.44,0.52,0.46,0.67,0.62,0.42
gnukeda.csv,0.4,0.74,0.5,0.36,0.56,0.53,0.69,0.47,0.67,0.53,0.41,0.58,0.67,0.38,0.44,0.66,0.81,0.49,0.59
jaolt.csv,0.55,0.67,0.44,0.41,0.37,0.47,0.65,0.68,0.42,0.39,0.32,0.32,0.45,0.89,0.8,0.82,0.52,0.5,0.51
knowledge.csv,0.41,0.51,0.38,0.38,0.42,0.46,0.48,0.48,0.4,0.35,0.37,0.32,0.38,0.41,0.32,0.57,0.5,0.47,0.43
kowari.csv,0.6,0.71,0.48,0.43,0.52,0.5,0.65,0.5,0.4,0.65,0.4,0.48,0.49,0.42,0.41,0.62,0.5,0.43,0.45
lufa-lib.csv,0.46,0.69,0.42,0.7,0.5,0.68,0.69,0.6,0.61,0.89,0.62,0.79,0.53,0.38,0.53,0.74,0.51,0.49,0.59
maidsafe-dht.csv,0.6,0.46,0.41,0.44,0.39,0.48,0.77,0.42,0.38,0.42,0.34,0.33,0.42,0.5,0.36,0.92,0.44,0.58,0.61
pixel-commandos.csv,0.89,0.82,0.83,0.91,0.76,0.85,0.98,0.83,0.76,0.67,0.81,0.8,0.91,0.75,0.67,0.62,0.75,0.9,0.99
playerstage.csv,0.5,0.68,0.4,0.51,0.4,0.68,0.49,0.56,0.41,0.57,0.87,0.57,0.46,0.43,0.39,0.58,0.62,0.53,0.44
proftp.csv,0.8,0.0,0.88,0.92,0.8,0.5,0.92,0.94,0.63,0.92,0.69,0.38,0.0,0.0,0.0,0.0,0.58,0.8,0.99
tcvp.csv,0.0,0.67,0.0,0.5,0.0,0.67,0.98,0.91,0.0,0.0,0.0,0.0,0.5,0.63,0.0,0.5,0.0,0.69,0.98
theresa.csv,0.46,0.75,0.5,0.5,0.42,0.5,0.47,0.95,0.54,0.31,0.6,0.33,0.41,0.8,0.8,0.8,0.45,0.44,0.4
uwom.csv,0.48,0.67,0.0,0.51,0.94,0.63,0.53,0.49,0.5,0.43,0.55,0.41,0.47,0.41,0.69,0.62,0.0,0.56,0.61
xapian.csv,0.52,0.59,0.48,0.37,0.42,0.47,0.58,0.44,0.43,0.35,0.46,0.42,0.55,0.91,0.39,0.6,0.69,0.62,0.44
yaprm.csv,0.91,0.0,0.62,0.42,0.79,0.44,0.97,0.67,0.43,0.41,0.44,0.34,0.93,0.0,0.0,0.67,0.39,0.54,0.64
