,f1,g,recall,precision,pf,wins
atlc.csv,0.54,0.54,0.71,0.42,0.59,11
boost-sandbox.csv,0.33,0.44,0.44,0.43,0.51,4
dspace-gsoc.csv,0.41,0.61,0.78,0.45,0.64,10
enlightenment.csv,0.59,0.0,1.0,0.42,1.0,2
fceugc.csv,0.57,0.55,0.58,0.52,0.42,17
gnukeda.csv,0.45,0.43,0.61,0.37,0.63,6
jaolt.csv,0.46,0.54,0.54,0.45,0.2,16
knowledge.csv,0.51,0.61,0.85,0.44,0.62,15
kowari.csv,0.4,0.57,0.65,0.44,0.56,8
lufa-lib.csv,0.4,0.49,0.52,0.39,0.48,7
maidsafe-dht.csv,0.47,0.53,0.71,0.4,0.41,14
pixel-commandos.csv,0.26,0.26,0.22,0.52,0.09,5
playerstage.csv,0.5,0.53,0.52,0.5,0.4,12
proftp.csv,0.21,0.18,0.15,0.42,0.08,1
tcvp.csv,0.0,0.0,0.0,0.0,0.02,0
theresa.csv,0.4,0.45,0.41,0.59,0.26,9
uwom.csv,0.48,0.58,0.6,0.54,0.37,18
xapian.csv,0.6,0.56,0.75,0.45,0.7,13
yaprm.csv,0.25,0.43,0.39,0.29,0.25,3
