,recall,precision,pf,pci_20,ifa,wins
atlc.csv,0.71,0.42,0.59,0.53,2.0,10
boost-sandbox.csv,0.44,0.43,0.51,0.59,2.0,8
dspace-gsoc.csv,0.78,0.45,0.64,0.37,1.0,3
enlightenment.csv,1.0,0.42,1.0,0.39,2.0,2
fceugc.csv,0.58,0.52,0.42,0.46,2.0,12
gnukeda.csv,0.61,0.37,0.63,0.53,1.0,4
jaolt.csv,0.54,0.45,0.2,0.5,1.0,14
knowledge.csv,0.85,0.44,0.62,0.41,3.0,6
kowari.csv,0.65,0.44,0.56,0.49,1.0,7
lufa-lib.csv,0.52,0.39,0.48,0.6,2.0,11
maidsafe-dht.csv,0.71,0.4,0.41,0.44,1.0,9
pixel-commandos.csv,0.22,0.52,0.09,0.82,2.0,18
playerstage.csv,0.52,0.5,0.4,0.51,3.0,13
proftp.csv,0.15,0.42,0.08,0.69,2.0,17
tcvp.csv,0.0,0.0,0.02,0.5,54.0,0
theresa.csv,0.41,0.59,0.26,0.5,1.0,16
uwom.csv,0.6,0.54,0.37,0.51,3.0,15
xapian.csv,0.75,0.45,0.7,0.47,2.0,5
yaprm.csv,0.39,0.29,0.25,0.44,5.0,1
