,maidsafe-dht.csv,atlc.csv,theresa.csv,playerstage.csv,knowledge.csv,gnukeda.csv,enlightenment.csv,boost-sandbox.csv,yaprm.csv,kowari.csv,fceugc.csv,proftp.csv,jaolt.csv,tcvp.csv,dspace-gsoc.csv,lufa-lib.csv,xapian.csv,pixel-commandos.csv,uwom.csv
atlc.csv,0.24,0.82,0.06,0.44,0.94,0.58,0.64,0.73,0.41,0.08,0.39,0.43,0.73,0.11,0.66,0.42,0.33,0.14,0.34
boost-sandbox.csv,0.23,0.64,0.09,0.45,0.9,0.8,0.54,0.82,0.44,0.1,0.26,0.18,0.67,0.11,0.66,0.43,0.15,0.01,0.15
dspace-gsoc.csv,0.25,1.0,0.14,0.45,0.98,0.68,0.78,0.74,0.5,0.1,0.37,0.54,0.72,0.1,0.8,0.39,0.26,0.05,0.29
enlightenment.csv,0.19,0.59,0.06,0.4,0.92,0.54,0.72,0.73,0.49,0.08,0.34,0.45,0.72,0.12,0.65,0.42,0.23,0.05,0.22
fceugc.csv,0.25,0.91,0.07,0.45,0.96,0.65,0.6,0.77,0.52,0.08,0.56,0.53,0.75,0.1,0.7,0.31,0.3,0.17,0.23
gnukeda.csv,0.18,0.74,0.07,0.41,1.0,0.78,0.66,0.7,0.37,0.08,0.31,0.33,0.67,0.11,0.65,0.42,0.27,0.07,0.33
jaolt.csv,0.4,1.0,0.17,0.5,0.97,0.79,0.76,0.81,0.61,0.08,0.45,0.62,0.8,0.11,0.4,0.38,0.42,0.12,0.45
knowledge.csv,0.22,0.72,0.09,0.42,1.0,0.74,0.63,0.69,0.44,0.08,0.37,0.55,0.75,0.06,0.66,0.46,0.36,0.07,0.29
kowari.csv,0.27,0.75,0.12,0.44,0.9,0.69,0.51,0.79,0.51,0.22,0.28,0.48,0.71,0.14,0.77,0.29,0.22,0.05,0.18
lufa-lib.csv,0.17,0.65,0.04,0.56,0.9,0.52,0.62,0.78,0.39,0.11,0.34,0.38,0.71,0.15,0.58,0.61,0.22,0.03,0.26
maidsafe-dht.csv,0.4,0.84,0.18,0.34,0.93,0.67,0.69,0.71,0.48,0.08,0.39,0.54,0.76,0.06,0.67,0.21,0.3,0.12,0.31
pixel-commandos.csv,0.22,1.0,0.0,0.73,1.0,0.77,0.62,0.69,0.52,0.0,0.5,0.8,1.0,0.12,0.67,0.48,0.5,0.4,0.37
playerstage.csv,0.21,0.82,0.07,0.67,0.96,0.76,0.7,0.8,0.45,0.11,0.53,0.43,0.76,0.09,0.67,0.5,0.28,0.08,0.26
proftp.csv,0.4,0.0,0.12,0.42,0.9,0.72,0.54,0.78,0.68,0.17,0.62,0.72,0.0,0.0,0.0,0.0,0.42,0.2,0.51
tcvp.csv,0.0,0.33,0.0,0.0,0.0,0.33,0.45,0.82,0.0,0.0,0.0,0.0,0.5,0.3,0.0,0.5,0.0,0.0,0.13
theresa.csv,0.33,0.83,0.19,0.59,0.96,0.79,0.68,0.84,0.62,0.1,0.27,0.63,0.76,0.0,0.6,0.38,0.34,0.06,0.29
uwom.csv,0.2,0.67,0.0,0.58,1.0,0.66,0.65,0.74,0.0,0.09,0.39,0.54,0.76,0.07,0.69,0.55,0.0,0.11,0.48
xapian.csv,0.22,0.7,0.04,0.41,0.93,0.58,0.65,0.7,0.53,0.08,0.43,0.45,0.78,0.0,0.75,0.44,0.53,0.12,0.26
yaprm.csv,0.27,0.0,0.15,0.37,0.86,0.68,0.53,0.64,0.68,0.07,0.36,0.63,0.79,0.0,0.0,0.0,0.22,0.12,0.29
