,maidsafe-dht.csv,atlc.csv,theresa.csv,playerstage.csv,knowledge.csv,gnukeda.csv,enlightenment.csv,boost-sandbox.csv,yaprm.csv,kowari.csv,fceugc.csv,proftp.csv,jaolt.csv,tcvp.csv,dspace-gsoc.csv,lufa-lib.csv,xapian.csv,pixel-commandos.csv,uwom.csv
atlc.csv,0.64,0.79,0.56,0.47,0.61,0.54,0.49,0.48,0.42,0.44,0.64,0.29,0.58,0.46,0.54,0.21,0.71,0.93,0.56
boost-sandbox.csv,0.57,0.59,0.75,0.44,0.18,0.46,0.46,0.64,0.35,0.17,0.43,0.15,0.44,0.0,0.54,0.51,0.37,0.19,0.4
dspace-gsoc.csv,0.69,0.09,0.89,0.61,0.71,0.66,0.3,0.3,0.52,0.6,0.61,0.69,0.42,0.42,0.74,0.41,0.63,0.62,0.65
enlightenment.csv,0.09,0.13,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.27,0.0,0.0,0.27,0.0,0.05,0.05,0.38,0.09
fceugc.csv,0.52,0.54,0.61,0.6,0.7,0.53,0.57,0.56,0.53,0.55,0.68,0.57,0.51,0.45,0.54,0.33,0.42,0.95,0.57
gnukeda.csv,0.29,0.39,0.62,0.27,0.5,0.77,0.43,0.49,0.3,0.51,0.2,0.38,0.43,0.37,0.54,0.53,0.42,0.75,0.67
jaolt.csv,0.6,0.09,0.92,0.56,0.51,0.43,0.29,0.27,0.56,0.44,0.65,0.69,0.64,0.13,0.07,0.14,0.54,0.75,0.66
knowledge.csv,0.52,0.72,0.75,0.48,0.88,0.68,0.6,0.42,0.47,0.0,0.63,0.72,0.58,0.25,0.37,0.61,0.75,0.77,0.7
kowari.csv,0.58,0.48,0.86,0.6,0.44,0.32,0.36,0.65,0.57,0.72,0.47,0.6,0.49,0.61,0.75,0.27,0.54,0.62,0.34
lufa-lib.csv,0.5,0.45,0.38,0.45,0.43,0.51,0.54,0.56,0.33,0.33,0.52,0.33,0.49,0.69,0.34,0.69,0.53,0.41,0.52
maidsafe-dht.csv,0.72,0.77,0.93,0.46,0.53,0.4,0.29,0.51,0.52,0.45,0.64,0.7,0.53,0.25,0.56,0.07,0.7,0.75,0.51
pixel-commandos.csv,0.17,0.32,0.0,0.17,0.32,0.3,0.16,0.27,0.34,0.0,0.43,0.16,0.18,0.26,0.07,0.44,0.1,0.99,0.29
playerstage.csv,0.51,0.49,0.59,0.73,0.67,0.53,0.67,0.53,0.49,0.65,0.43,0.37,0.53,0.44,0.56,0.52,0.45,0.72,0.62
proftp.csv,0.17,0.0,0.38,0.11,0.18,0.38,0.02,0.16,0.4,0.33,0.43,0.71,0.0,0.0,0.0,0.0,0.43,0.29,0.27
tcvp.csv,0.0,0.02,0.0,0.0,0.0,0.04,0.09,0.1,0.0,0.0,0.0,0.0,0.01,0.86,0.0,0.01,0.0,0.0,0.04
theresa.csv,0.6,0.28,0.93,0.51,0.41,0.32,0.43,0.18,0.45,0.61,0.22,0.64,0.45,0.0,0.2,0.14,0.53,0.53,0.62
uwom.csv,0.58,0.47,0.0,0.7,0.32,0.6,0.65,0.55,0.0,0.6,0.6,0.66,0.6,0.41,0.29,0.58,0.0,0.9,0.83
xapian.csv,0.63,0.63,0.35,0.17,0.0,0.52,0.56,0.44,0.61,0.0,0.66,0.21,0.6,0.0,0.69,0.5,0.74,0.75,0.59
yaprm.csv,0.25,0.0,0.69,0.48,0.22,0.48,0.07,0.24,0.68,0.43,0.46,0.79,0.18,0.0,0.0,0.0,0.51,0.75,0.43
